Mouse_RFID,Group_ID,mutant,Timestamp_base1,RC,authority,hub,eigenvector_centrality,constraint,pagerank,incloseness,outcloseness,normed instrength,normed outstrength,instrength,outstrength,out persistance,in persistance,indegree,outdegree,degree,transitivity,summed cocitation,summed bibcoupling,summed common neighbors,summed insubcomponent,summed outsubcomponent,summed injaccard,summed outjaccard,summed jaccard
0007CB0A48,12,False,11,True,1.0,0.3840436303778593,1.0,0.4035306188570027,0.1595120955709745,0.36,0.391304347826087,1.0,0.2894736842105263,36.0,19.0,2.0,2.0,9,7,16,0.6944444444444444,40,32,72,45,45,7.800000000000001,6.25,6.25
0007CB0AD4,12,False,11,False,0.7645339787496239,1.0,0.8640684753044408,0.43117670716623935,0.1408295295367101,0.5,0.391304347826087,0.8928571428571429,0.8947368421052632,33.0,42.0,1.0,3.0,8,8,16,0.6944444444444444,35,34,69,45,45,7.800000000000001,6.144444444444445,6.144444444444445
0007CB2ED2,12,False,11,True,0.8491804606921779,0.9412079718792697,0.962135669306129,0.4642919361306482,0.1558658394631527,0.32142857142857145,0.36,1.0,1.0,36.0,46.0,2.0,3.0,8,9,17,0.6944444444444444,36,39,75,45,45,7.800000000000001,6.6000000000000005,6.6000000000000005
0007CB321B,12,False,11,False,0.3909818043247307,0.454960358543591,0.3938450838749518,0.39360229871355923,0.0507743048101392,0.28125,0.36,0.10714285714285714,0.2631578947368421,11.0,18.0,6.0,2.0,3,5,8,1.0,20,30,50,45,45,6.071031746031745,5.512698412698413,5.512698412698413
0007CB39C9,12,False,11,False,0.38849976419026433,0.18661946500987223,0.5289752996204206,0.443410811975397,0.10230821698108436,0.42857142857142855,0.34615384615384615,0.42857142857142855,0.0,20.0,8.0,2.0,4.0,6,3,9,0.8095238095238094,28,19,47,45,45,7.052777777777778,4.753571428571429,4.753571428571429
0007CB464C,12,True,11,False,0.5709990084881439,0.3561656958314366,0.5593295221732204,0.4869963450903025,0.07620519689714299,0.5,0.36,0.32142857142857145,0.21052631578947367,17.0,16.0,2.0,1.0,3,4,7,1.0,21,27,48,45,45,5.2936507936507935,5.346428571428571,5.346428571428571
0007F2B770,12,False,11,False,0.21664020848172316,0.38344253339788015,0.2289479004611754,0.4129721177099898,0.04974252899474793,0.47368421052631576,0.5,0.0,0.23684210526315788,8.0,17.0,3.0,2.0,4,4,8,1.0,25,27,52,45,45,6.204761904761905,5.6083333333333325,5.6083333333333325
0007F2B957,12,True,11,False,0.5703958193689985,0.39494895431400534,0.6186983265725365,0.40707296699176054,0.08497920869708092,0.47368421052631576,0.5,0.39285714285714285,0.2631578947368421,19.0,18.0,1.0,3.0,5,5,10,0.8571428571428572,30,28,58,45,45,7.402777777777778,5.459126984126985,5.459126984126985
0007F2BA9B,12,False,11,False,0.7615648197301271,0.5190908268219009,0.7813992472501629,0.4151634282128031,0.11539040555747367,0.34615384615384615,0.375,0.6428571428571429,0.39473684210526316,26.0,23.0,5.0,4.0,5,6,11,0.9333333333333333,29,32,61,45,45,6.776587301587301,5.946031746031746,5.946031746031746
0007F2CA05,12,False,11,False,0.2322301047400259,0.18997900577967936,0.27504466905349123,0.41087694504202066,0.06439267349149376,0.5,0.5294117647058824,0.07142857142857142,0.02631578947368421,10.0,9.0,2.0,2.0,5,5,10,0.8571428571428572,26,30,56,45,45,7.372222222222223,6.004761904761905,6.004761904761905
0007CA3B1C,13,False,11,False,1.8759776668901567e-17,0.4787955215310409,0.1306019374818707,0.4755723587481623,0.0931901100483866,0.5,0.5,0.16666666666666666,0.42857142857142855,1.0,3.0,7.0,8.0,1,2,3,0.3333333333333333,0,3,3,18,17,3.2476190476190476,2.342857142857143,2.342857142857143
0007CB1E1F,13,False,11,False,0.23831281366227564,0.0,0.18469903125906456,0.5,0.055198994428696274,0.6666666666666666,0.38461538461538464,0.16666666666666666,0.14285714285714285,1.0,1.0,8.0,7.0,1,1,2,0.0,3,0,3,18,18,2.585714285714286,1.4166666666666667,1.4166666666666667
0007CB2183,13,True,11,False,0.121005212022877,4.723147626166742e-17,0.79945629681608,0.413098088636841,0.13774945568780708,0.5555555555555556,1.0,0.3333333333333333,0.14285714285714285,2.0,1.0,8.0,8.0,2,1,3,0.3333333333333333,2,0,2,27,5,3.1535714285714285,2.0,2.0
0007CB2277,13,True,11,False,0.0,-0.0,0.5653009687409355,1.0,0.1633580021186308,0.4,,0.16666666666666666,0.0,1.0,0.0,7.0,6.0,1,0,1,,0,0,0,30,3,1.8428571428571427,1.5,1.5
0007CB3D9B,13,False,11,False,0.23831281366227555,0.0016466655418912643,0.18469903125906453,0.5,0.055198994428696274,0.6666666666666666,1.0,0.16666666666666666,0.14285714285714285,1.0,1.0,8.0,7.0,1,1,2,0.0,3,1,4,21,9,2.519047619047619,1.9166666666666667,1.9166666666666667
0007CB3F5E,13,False,11,False,0.007294525616366808,4.919945443923689e-19,0.8377087186684185,0.5,0.15826473643848935,0.46153846153846156,,0.3333333333333333,0.0,2.0,0.0,8.0,7.0,2,0,2,0.0,1,0,1,34,5,2.6523809523809527,1.8333333333333333,1.8333333333333333
0007CB6BC3,13,False,11,False,0.0,-0.0,3.7246207317717595e-19,,0.04627096478399478,,,0.0,0.0,0.0,0.0,7.0,9.0,0,0,0,,0,0,0,6,6,1.0,1.0,1.0
0007F2945F,13,False,11,False,1.0,0.028962370977245182,1.0,0.3595534607151918,0.1531167679767124,0.4444444444444444,0.75,1.0,0.2857142857142857,6.0,2.0,6.0,7.0,3,2,5,0.2,5,2,7,25,17,3.7321428571428568,2.676190476190476,2.676190476190476
0007F2B8A6,13,True,11,False,0.47662562732455127,0.23857442799457476,0.369398062518129,0.6074102079395087,0.06412702407339776,0.5,0.5,0.3333333333333333,0.2857142857142857,2.0,2.0,7.0,8.0,1,2,3,1.0,3,2,5,17,39,3.0333333333333337,2.0,2.0
0007F2E455,13,True,11,False,0.05685534320325511,1.0,0.2612038749637415,0.3667741324537862,0.07352495001518883,1.0,0.4444444444444444,0.16666666666666666,1.0,1.0,7.0,8.0,7.0,1,4,5,0.16666666666666666,1,2,3,17,39,3.3857142857142857,2.219047619047619,2.219047619047619
0007CB0CDD,14,False,11,False,0.2491043725088742,0.7311399701429053,0.505931358706701,0.38907536213223526,0.117724185469375,0.5625,0.42857142857142855,0.47368421052631576,0.5714285714285714,10.0,11.0,6.0,2.0,6,4,10,0.5238095238095238,18,16,34,45,45,5.855555555555555,4.565476190476191,4.565476190476191
0007CB0F67,14,False,11,False,0.16205111454141738,0.24205058008137886,0.15341787884959282,0.39841825522032764,0.05498821345591762,0.47368421052631576,0.5625,0.15789473684210525,0.21428571428571427,4.0,6.0,6.0,8.0,3,4,7,0.8,11,19,30,45,45,6.288888888888889,4.571428571428571,4.571428571428571
0007CB48B4,14,False,11,False,1.0,0.48139351381443435,1.0,0.3847564828709707,0.19512958521737367,0.47368421052631576,0.391304347826087,1.0,0.5714285714285714,20.0,11.0,5.0,3.0,7,5,12,0.7142857142857143,24,18,42,45,45,6.6499999999999995,4.940476190476191,4.940476190476191
0007CB6DFA,14,True,11,False,0.6121468744901741,0.5555352266676504,0.7193598752525969,0.34837792283069674,0.15739136053182684,0.3333333333333333,0.5294117647058824,0.7368421052631579,0.5,15.0,10.0,3.0,7.0,5,5,10,0.5714285714285714,18,15,33,45,45,6.044444444444444,4.021825396825397,4.021825396825397
0007F29741,14,False,11,False,0.04312906830114766,0.0551231088203308,0.06732521039154125,0.610959534949572,0.028378265645205285,0.28125,0.32142857142857145,0.0,0.0,1.0,3.0,9.0,6.0,1,2,3,0.6666666666666666,4,8,12,45,45,3.6880952380952383,2.6785714285714284,2.6785714285714284
0007F2B88A,14,False,11,False,0.07448645423100123,0.23156222980853375,0.1799223482956027,0.4337543521445254,0.04261456448863356,0.375,0.4090909090909091,0.05263157894736842,0.35714285714285715,2.0,8.0,2.0,8.0,2,4,6,0.6,8,18,26,45,45,5.094444444444445,4.259920634920635,4.259920634920635
0007F2C687,14,False,11,False,0.2966501612478407,0.26590323552284,0.2854359702486619,0.4613243618453673,0.09318598930408888,0.47368421052631576,0.42857142857142855,0.5789473684210527,0.2857142857142857,12.0,7.0,7.0,3.0,5,4,9,0.6666666666666667,17,15,32,45,45,5.833333333333333,4.315476190476191,4.315476190476191
0007F2EEFA,14,False,11,False,0.19978326660253806,0.22786173197060877,0.17048006983028147,0.35586709744575923,0.05402250529278144,0.6923076923076923,0.391304347826087,0.21052631578947367,0.2857142857142857,5.0,7.0,4.0,5.0,4,4,8,0.5333333333333333,11,16,27,45,45,5.371428571428572,4.216269841269842,4.216269841269842
0007F2F26A,14,False,11,False,0.9258914960212998,0.478048710764939,0.9224435731037928,0.3947073991872404,0.1769840367146971,0.391304347826087,0.5,0.8421052631578947,0.6428571428571429,17.0,12.0,7.0,7.0,5,5,10,0.7333333333333333,18,19,37,45,45,6.080555555555556,4.744047619047619,4.744047619047619
0007F2F283,14,True,11,False,0.206435865281159,1.0,0.3490154372319605,0.4295527591001714,0.07958129388010061,0.5625,0.47368421052631576,0.2631578947368421,1.0,6.0,17.0,6.0,6.0,4,5,9,0.7142857142857143,13,20,33,45,45,6.752777777777778,4.876984126984127,4.876984126984127
0007CA3A72,15,True,11,False,0.09965609272742561,0.06995663598891946,0.1278440506731295,0.3632015941501455,0.03479726036883906,0.45,0.47368421052631576,0.0,0.0,25.0,18.0,1.0,5.0,0,0,0,,0,0,0,0,0,1.0,1.0,1.0
0007CB0B74,15,False,11,False,0.10629676809584868,0.22836726118056871,0.11310535545051602,0.46533610078106064,0.035221637368380486,0.375,0.28125,0.004273504273504274,0.14522821576763487,26.0,53.0,1.0,3.0,0,1,1,,0,7,7,1,45,2.1646825396825395,2.2103174603174605,2.2103174603174605
0007CB0DBC,15,True,11,True,0.6359732341970877,1.0,0.7870853462181924,0.590042784304374,0.1824124178664835,0.2727272727272727,0.14516129032258066,0.8247863247863247,1.0,218.0,259.0,7.0,3.0,8,7,15,0.5714285714285714,26,26,52,45,44,6.333333333333334,6.111111111111111,6.111111111111111
0007CB2407,15,True,11,False,0.6199523821414886,0.5127176374263158,0.6234623629283231,0.543168076175629,0.11589189114165939,0.20930232558139536,0.3,0.47863247863247865,0.42738589211618255,137.0,121.0,5.0,3.0,7,5,12,0.7619047619047619,28,22,50,45,44,6.75,5.732142857142857,5.732142857142857
0007F2B3FF,15,False,11,False,0.21188042898652543,0.47576101812710886,0.26737323136363816,0.5429826449996398,0.06144287811715515,0.34615384615384615,0.34615384615384615,0.13247863247863248,0.3900414937759336,56.0,112.0,6.0,5.0,4,7,11,0.7619047619047619,17,30,47,45,44,6.75,6.111111111111111,6.111111111111111
0007F2B59E,15,False,11,False,0.14444813039873047,0.12289665838298076,0.13825232335059537,0.4304412301062206,0.03800319997231066,0.2571428571428571,0.45,0.038461538461538464,0.06639004149377593,34.0,34.0,3.0,4.0,3,2,5,1.0,15,13,28,45,44,5.055555555555555,3.7428571428571424,3.7428571428571424
0007F2B8A2,15,True,11,False,0.3269435117820824,0.40524208303013004,0.37693122433886783,0.5607624353178493,0.07564328093594375,0.36,0.2903225806451613,0.2264957264957265,0.34024896265560167,78.0,100.0,4.0,4.0,4,4,8,0.9,20,18,38,45,44,5.767857142857142,4.516666666666667,4.516666666666667
0007F2B9FC,15,False,11,False,0.3976851067265263,0.44814434284310134,0.47737045679528023,0.516145307218585,0.09125531402193063,0.4090909090909091,0.28125,0.3076923076923077,0.36929460580912865,97.0,107.0,7.0,6.0,5,5,10,1.0,24,24,48,45,44,6.041666666666666,5.732142857142857,5.732142857142857
0007F2E37E,15,False,11,True,0.744604445106343,0.5261440358418767,0.8220490393605445,0.5588523815610291,0.16297750861736912,0.1875,0.4090909090909091,0.7222222222222222,0.46473029045643155,194.0,130.0,2.0,3.0,5,5,10,1.0,24,24,48,45,44,6.041666666666666,5.732142857142857,5.732142857142857
0007F2E3D4,15,False,11,True,1.0,0.5920302662115762,1.0,0.5788329123246377,0.20235461158992823,0.2647058823529412,0.25,1.0,0.7136929460580913,259.0,190.0,4.0,4.0,5,5,10,0.8666666666666666,24,24,48,45,44,6.492063492063491,5.732142857142857,5.732142857142857
0007CA3B1C,16,False,11,False,0.29647475416771446,0.4509218445526664,0.43649972728643227,0.5269922954012094,0.09553888510094531,0.1,0.0743801652892562,0.23180076628352492,0.1890909090909091,197.0,161.0,2.0,1.0,6,4,10,0.7333333333333333,20,15,35,45,45,5.961904761904761,4.4908730158730155,4.4908730158730155
0007CB1E1F,16,False,11,False,0.22793765253737416,0.8250994668004634,0.3592410183136521,0.48231008695824495,0.08435308372175485,0.06164383561643835,0.06766917293233082,0.16091954022988506,0.48363636363636364,160.0,242.0,1.0,2.0,5,5,10,0.5714285714285714,16,17,33,45,45,6.011111111111111,4.3924603174603165,4.3924603174603165
0007CB2183,16,True,11,False,0.12179930558446389,0.4933365029532226,0.16070353050154199,0.4724123712073266,0.04469881976753461,0.14516129032258066,0.08823529411764706,0.0,0.11636363636363636,76.0,141.0,1.0,1.0,1,4,5,0.8333333333333334,4,16,20,45,45,4.765079365079365,3.7361111111111107,3.7361111111111107
0007CB2277,16,True,11,False,0.1971904409470278,0.5595920382959463,0.3356029860417629,0.5266983871078362,0.07662496637300258,0.0989010989010989,0.08490566037735849,0.11685823754789272,0.27636363636363637,137.0,185.0,1.0,2.0,3,2,5,0.8333333333333334,11,8,19,45,45,4.765079365079365,3.0404761904761903,3.0404761904761903
0007CB3D9B,16,False,11,False,0.303552433199399,1.0,0.5431365665126203,0.5199599231480455,0.10645793513623185,0.072,0.07692307692307693,0.2547892720306513,0.5563636363636364,209.0,262.0,1.0,1.0,4,5,9,0.9,14,19,33,45,45,5.604761904761905,4.674206349206349,4.674206349206349
0007CB3F5E,16,False,11,False,0.46856752724571465,0.48617651985089544,0.6516476620676533,0.4922999168214682,0.13566968856984704,0.04568527918781726,0.06521739130434782,0.44061302681992337,0.31272727272727274,306.0,195.0,1.0,1.0,7,5,12,0.6428571428571429,25,17,42,45,45,6.866666666666666,4.692460317460317,4.692460317460317
0007CB6BC3,16,False,11,False,0.19484160333805844,0.32001632311126543,0.3227752440028761,0.4590392000360465,0.06645000368515941,0.125,0.10588235294117647,0.08237547892720307,0.0,119.0,109.0,2.0,1.0,3,4,7,0.9,12,17,29,45,45,5.604761904761905,4.3392857142857135,4.3392857142857135
0007F2945F,16,False,11,False,0.28283727238616096,0.5837558181709215,0.4216573042658134,0.49025942663686295,0.08942618267722653,0.09,0.06428571428571428,0.19731800766283525,0.24363636363636362,179.0,176.0,1.0,1.0,5,4,9,0.8,19,17,36,45,45,6.336507936507936,4.6309523809523805,4.6309523809523805
0007F2B8A6,16,True,11,False,0.20262744228650809,0.9372319698652183,0.3166153008651153,0.4742234979039538,0.07286967104350152,0.08333333333333333,0.05325443786982249,0.11877394636015326,0.5636363636363636,138.0,264.0,1.0,1.0,4,5,9,0.5714285714285714,11,22,33,45,45,6.011111111111111,5.0773809523809526,5.0773809523809526
0007F2E455,16,True,11,False,1.0,0.671683745961295,1.0,0.4995648068287172,0.22791076392479637,0.02922077922077922,0.047872340425531915,1.0,1.0,598.0,384.0,1.0,1.0,5,5,10,0.6428571428571429,18,20,38,45,45,6.866666666666667,4.97420634920635,4.97420634920635
0007CB0CDD,17,False,11,False,0.7639822890118577,0.8266391718751191,0.6924299853428626,0.4684713830404487,0.10155525027269452,0.34615384615384615,0.3,0.6666666666666666,0.8,59.0,65.0,5.0,4.0,4,8,12,0.7142857142857143,17,34,51,45,45,7.311111111111112,5.966666666666667,5.966666666666667
0007CB0F67,17,False,11,False,0.619956920874669,0.2805389253943115,0.7443787234090804,0.4333847870047516,0.11444393604732347,0.21951219512195122,0.375,0.625,0.0,57.0,25.0,4.0,9.0,8,2,10,0.6388888888888888,33,8,41,45,45,7.4,3.535714285714285,3.535714285714285
0007CB48B4,17,False,11,False,0.797146555614651,0.6047023011665147,0.823987560926359,0.4400488744324668,0.11802142928139892,0.19148936170212766,0.36,0.7291666666666666,0.54,62.0,52.0,6.0,5.0,6,5,11,0.6785714285714286,27,23,50,45,45,7.133333333333333,5.2976190476190474,5.2976190476190474
0007CB6DFA,17,True,11,False,0.36008036561576995,0.41320369771024923,0.43293085634292466,0.4069302193471179,0.07863731381358273,0.3,0.2647058823529412,0.14583333333333334,0.18,34.0,34.0,6.0,6.0,2,4,6,0.6666666666666666,7,18,25,45,45,4.508333333333333,3.9595238095238097,3.9595238095238097
0007F29741,17,False,11,False,0.4928196481324431,0.5353352767226671,0.5218645424436912,0.4154476049347396,0.0834536470695005,0.45,0.21428571428571427,0.2708333333333333,0.36,40.0,43.0,8.0,4.0,4,6,10,0.7333333333333333,18,24,42,45,45,6.1,4.794444444444444,4.794444444444444
0007F2B88A,17,False,11,False,0.2950610352986512,0.31089979275567253,0.37776353416553216,0.37676501983885435,0.06469441959198709,0.4090909090909091,0.375,0.0,0.04,27.0,27.0,4.0,4.0,4,3,7,0.6,18,12,30,45,45,5.052777777777779,3.4785714285714286,3.4785714285714286
0007F2C687,17,False,11,False,0.5175488763822029,0.7122183211080982,0.5724974439936384,0.4332265143287828,0.08819607499622535,0.3103448275862069,0.20454545454545456,0.2916666666666667,0.74,41.0,62.0,8.0,6.0,5,5,10,0.7333333333333333,20,22,42,45,45,6.272222222222222,4.85515873015873,4.85515873015873
0007F2EEFA,17,False,11,False,0.36830462922485396,0.9545254765282916,0.5404256143715443,0.47241749441910863,0.0914099025977184,0.3,0.34615384615384615,0.20833333333333334,0.9,37.0,70.0,5.0,7.0,5,5,10,0.8,21,19,40,45,45,6.449999999999999,4.396825396825396,4.396825396825396
0007F2F26A,17,False,11,False,0.638157834311803,0.9999999999999999,0.8424580147233117,0.4776091974499934,0.1266613464998033,0.34615384615384615,0.3,0.7083333333333334,1.0,61.0,75.0,8.0,4.0,5,5,10,0.8,24,23,47,45,45,6.449999999999999,5.069444444444445,5.069444444444445
0007F2F283,17,True,11,False,1.0,0.3979595951516536,1.0,0.4304544846995827,0.13292667982976572,0.20930232558139536,0.2571428571428571,1.0,0.3,75.0,40.0,4.0,9.0,5,5,10,0.7333333333333333,21,21,42,45,45,6.272222222222222,4.7142857142857135,4.7142857142857135
0007AC2B02,1,False,12,True,0.2448827434805194,1.0,0.648726840071666,0.43785020795090746,0.1762811149211782,0.4090909090909091,0.18,0.6041666666666666,1.0,30.0,56.0,4.0,1.0,7,6,13,0.4285714285714286,22,22,44,45,43,5.566666666666667,5.135714285714286,5.135714285714286
0007CB0942,1,False,12,False,0.21877769770831432,0.4561919045481493,0.561934988190322,0.3732468055007178,0.10360784934000841,0.4090909090909091,0.5294117647058824,0.4166666666666667,0.46938775510204084,21.0,30.0,4.0,6.0,6,6,12,0.5238095238095238,22,22,44,45,43,5.866666666666666,4.902777777777779,4.902777777777779
0007CB44CE,1,False,12,False,0.00935354830379551,0.10344191489075348,0.03638447235310739,0.4286375315076362,0.019332966827757085,0.23684210526315788,0.42857142857142855,0.0,0.061224489795918366,1.0,10.0,6.0,5.0,0,3,3,0.3333333333333333,0,15,15,2,45,4.025793650793651,3.381349206349206,3.381349206349206
0007CB7051,1,False,12,False,0.120395114752018,0.18147506021483853,0.25600356185221473,0.4315637705622848,0.05660707426228752,0.375,0.5,0.22916666666666666,0.16326530612244897,12.0,15.0,6.0,4.0,5,5,10,0.5357142857142857,20,19,39,45,43,6.3888888888888875,4.434523809523809,4.434523809523809
0007CD6778,1,False,12,False,0.5105269055351184,0.12143642384190148,0.43913605893232244,0.3584036434693695,0.07073655496091828,0.3,0.4090909090909091,0.375,0.02040816326530612,19.0,8.0,2.0,3.0,3,3,6,0.6666666666666666,14,15,29,45,43,4.922222222222222,3.783333333333333,3.783333333333333
0007CD765E,1,False,12,False,0.6037545594619768,0.07288777425494428,0.5230991605611375,0.3774270702870688,0.09901271092464563,0.34615384615384615,0.375,0.5416666666666666,0.0,27.0,7.0,2.0,4.0,5,1,6,0.7,23,6,29,45,43,5.659126984126984,2.8404761904761906,2.8404761904761906
0007CD77C5,1,True,12,True,1.0,0.2714917598658739,1.0,0.37135853304233835,0.18861149720824963,0.2903225806451613,0.4090909090909091,1.0,0.6122448979591837,49.0,37.0,3.0,5.0,5,6,11,0.7142857142857143,21,27,48,45,43,6.733333333333333,5.662698412698412,5.662698412698412
0007CDADED,1,False,12,False,0.3714123822557235,0.5069258619538094,0.6665646708271532,0.40607933614406566,0.14338426109885255,0.5625,0.25,0.625,0.5306122448979592,31.0,33.0,5.0,4.0,5,6,11,0.7619047619047619,23,27,50,45,43,6.955555555555556,5.632936507936508,5.632936507936508
0007CDC443,1,False,12,False,0.3120743686134929,0.09365696581738973,0.3567252981067455,0.4132721598801847,0.06957176407886964,0.4090909090909091,0.4090909090909091,0.3125,0.08163265306122448,16.0,11.0,4.0,2.0,5,5,10,0.8,24,23,47,45,43,6.6,5.192460317460317,5.192460317460317
0007CDDBAF,1,False,12,False,0.3041927993248178,0.2832573723268958,0.35883216173686006,0.4548028895188858,0.07285420637723303,0.391304347826087,0.4090909090909091,0.3333333333333333,0.1836734693877551,17.0,16.0,5.0,7.0,5,5,10,0.8,23,22,45,45,43,6.238888888888889,4.986111111111111,4.986111111111111
0007CB2224,2,False,12,False,0.029853060784754828,0.12759439348549823,0.045236864043710995,0.37947463882912175,0.026723153819805417,0.2571428571428571,0.36,0.043478260869565216,0.10227272727272728,4.0,13.0,7.0,7.0,0,1,1,,0,5,5,0,45,1.8857142857142857,1.8785714285714286,1.8785714285714286
0007CB3491,2,False,12,False,0.39808952645988627,0.22907923716357256,0.49474675260649814,0.4436293826612278,0.10862326704390346,0.1956521739130435,0.20930232558139536,0.5072463768115942,0.22727272727272727,36.0,24.0,6.0,9.0,6,5,11,0.6666666666666667,20,25,45,45,45,5.705158730158731,6.452380952380952,6.452380952380952
0007CB4837,2,True,12,False,0.18236111630172475,0.17005549673771578,0.2211985286253443,0.4578113575104788,0.04508991952345405,0.32142857142857145,0.32142857142857145,0.17391304347826086,0.125,13.0,15.0,6.0,3.0,2,4,6,0.6666666666666666,6,16,22,45,45,4.280555555555555,3.969047619047619,3.969047619047619
0007CB6AB4,2,False,12,True,0.5028136094672196,1.0,0.93660420302355,0.3870638712536989,0.20649575775509138,0.3333333333333333,0.1875,0.8840579710144928,1.0,62.0,92.0,5.0,3.0,8,6,14,0.5357142857142857,25,23,48,45,45,6.144444444444444,6.033730158730157,6.033730158730157
0007CD5116,2,False,12,False,0.0037081929316061476,0.03725873464541876,0.004429208898804856,0.39881338689062,0.017555095439662396,0.25,0.36,0.0,0.0,1.0,4.0,6.0,7.0,1,2,3,1.0,3,8,11,45,45,2.933333333333333,2.6694444444444443,2.6694444444444443
0007CDE223,2,False,12,False,0.5871767939135262,0.38417695701701954,0.7701882057759887,0.40755158460525676,0.18078204552940536,0.2647058823529412,0.2571428571428571,0.8695652173913043,0.4090909090909091,61.0,40.0,7.0,7.0,6,5,11,0.8,22,25,47,45,45,6.168650793650794,6.452380952380952,6.452380952380952
0007CDE4F0,2,False,12,False,0.06541734320988393,0.039147624285525186,0.056262792928197844,0.3435893567500233,0.02072352372038569,0.16981132075471697,0.4090909090909091,0.028985507246376812,0.0,3.0,4.0,4.0,9.0,1,3,4,1.0,5,16,21,45,45,4.003968253968254,3.8571428571428568,3.8571428571428568
0007CDEAA7,2,False,12,False,0.5616380635601519,0.24593637206126237,0.6680360130007117,0.4223253336667235,0.12933050532367346,0.23076923076923078,0.32142857142857145,0.6231884057971014,0.26136363636363635,44.0,27.0,6.0,3.0,6,3,9,0.8,25,17,42,45,45,6.277777777777778,5.128571428571429,5.128571428571429
0007CDEC0B,2,False,12,True,1.0,0.5042279319881373,1.0,0.38483798249213225,0.18863123754239403,0.4090909090909091,0.13846153846153847,1.0,0.6931818181818182,70.0,65.0,6.0,5.0,5,6,11,0.8,20,27,47,45,45,6.277777777777778,6.142857142857143,6.142857142857143
0007CDEEE2,2,False,12,True,0.2975615192423019,0.30034474594273114,0.3593958796341208,0.36818589343245317,0.07604549430222467,0.3333333333333333,0.32142857142857145,0.30434782608695654,0.3181818181818182,22.0,32.0,6.0,6.0,5,5,10,0.8,20,26,46,45,45,6.168650793650794,6.452380952380952,6.452380952380952
0007CB0942,3,False,12,False,0.04132024518584376,0.08118098367042277,0.04133791135942204,0.31833955103087347,0.02902856702792369,0.2608695652173913,0.24,0.03724928366762178,0.08532423208191127,13.0,25.0,6.0,4.0,0,0,0,,0,0,0,0,0,1.0,1.0,1.0
0007CD38E5,3,False,12,False,0.4946534150715766,0.6656971376195544,0.6000104817558185,1.0470757112191544,0.14516654410385435,0.3157894736842105,0.07407407407407407,0.5071633237822349,0.6075085324232082,177.0,178.0,6.0,6.0,5,5,10,1.0,20,20,40,21,21,6.0,6.0,6.0
0007CD81D3,3,False,12,True,1.0,0.5113932759338404,1.0,1.0873783106213897,0.2409456619037912,0.09375,0.25,1.0,0.6962457337883959,349.0,204.0,4.0,4.0,5,5,10,1.0,20,20,40,21,21,6.0,6.0,6.0
0007CD86B3,3,False,12,True,0.5965721833150018,0.8838668240942668,0.7521732594688567,1.0567334932911319,0.18916316825586865,0.15789473684210525,0.15,0.66189111747851,0.8668941979522184,231.0,254.0,5.0,7.0,5,5,10,1.0,20,20,40,21,21,6.0,6.0,6.0
0007CDC395,3,True,12,False,0.2092716819545408,0.39146205373746906,0.2683291281636484,0.9971083396936463,0.07935982559957222,0.17647058823529413,0.20689655172413793,0.22636103151862463,0.4061433447098976,79.0,119.0,5.0,4.0,5,5,10,1.0,20,20,40,21,21,6.0,6.0,6.0
0007CDC91B,3,False,12,False,0.33218794199717855,0.4133313901719279,0.3896034794596882,1.0250225717117847,0.10499592059267746,0.1935483870967742,0.20689655172413793,0.3524355300859599,0.42662116040955633,123.0,125.0,5.0,5.0,5,5,10,1.0,20,20,40,21,21,6.0,6.0,6.0
0007CDDBAF,3,False,12,True,0.4928881866189135,1.0,0.6795280567823819,1.0025942548933753,0.19036129153729148,0.07894736842105263,0.10526315789473684,0.6475644699140402,1.0,226.0,293.0,6.0,6.0,5,5,10,1.0,20,20,40,21,21,6.0,6.0,6.0
0007CE0327,3,False,12,False,0.0,0.0,5.4768768226844804e-21,,0.020979020979020987,,,0.0,0.0,0.0,0.0,7.0,8.0,0,0,0,,0,0,0,7,7,1.0,1.0,1.0
0006CB224,4,False,12,False,0.22033022233862226,0.22494900553661568,0.2331475646276035,0.3772007446027372,0.05221890485681788,0.5625,0.375,0.1,0.16071428571428573,18.0,15.0,5.0,5.0,2,3,5,0.3333333333333333,8,10,18,45,45,3.4805555555555556,2.8333333333333335,2.8333333333333335
0007ABF555,4,True,12,False,0.38326620339956335,0.8356434134091656,0.45583147638754534,0.4204983983748656,0.09965964309254516,0.3,0.5,0.3375,0.5892857142857143,37.0,39.0,3.0,4.0,5,5,10,0.5333333333333333,19,17,36,45,45,5.4222222222222225,4.18015873015873,4.18015873015873
0007AC2B02,4,False,12,False,0.23840618912152411,0.702400824911533,0.3046534895290783,0.39677675172179666,0.0641271132871526,0.23684210526315788,0.2727272727272727,0.1375,0.5714285714285714,21.0,38.0,6.0,5.0,3,6,9,0.8571428571428572,12,27,39,45,45,7.388888888888889,5.305555555555555,5.305555555555555
0007ACA781,4,False,12,True,1.0,0.9291829521953491,1.0,0.5448594313195968,0.20562156927851036,0.391304347826087,0.3333333333333333,1.0,1.0,90.0,62.0,3.0,3.0,8,5,13,0.75,30,22,52,45,45,7.522222222222222,5.7559523809523805,5.7559523809523805
