Mouse_RFID,unique_identifier,group,repetition,fur_pattern,age,mutant,weight_pre,weight_post,weight_diff,rank_by_tube,DS_by_tube,rank_by_chasing,DS_by_chasing,chasing_pc1,chasing_pc2,log10(baseline_rate_mean),cs_plus_detection_speed,cs_plus_detection_speed_intraphase_shaping,cs_plus_detection_speed_crossreversal_shaping,cs_plus_pc1,cs_plus_pc2,cs_minus_pc1,cs_minus_pc2,switching_pc1,switching_pc2,switching_pc3,switching_pc4,switching_pc5,switching_pc6,shaping_pc1,shaping_pc2,shaping_pc3,time_in_arena_average,log10(corner_to_middle_ratio_average),ratio_social_to_total_time_average,social_interaction_pc1,social_interaction_pc2,social_interaction_pc3,social_interaction_pc4,social_interaction_pc5,social_interaction_pc6,social_interaction_pc7,social_interaction_pc8,social_interaction_pc9,chasing_pc1_new,chasing_pc2_new,cs_plus_pc1_new,cs_plus_pc2_new,cs_minus_pc1_new,cs_minus_pc2_new,switching_pc1_new,switching_pc2_new,switching_pc3_new,switching_pc4_new,switching_pc5_new,switching_pc6_new,shaping_pc1_new,shaping_pc2_new,shaping_pc3_new,social_interaction_pc1_new,social_interaction_pc2_new,social_interaction_pc3_new,social_interaction_pc4_new,social_interaction_pc5_new,social_interaction_pc6_new,social_interaction_pc7_new,social_interaction_pc8_new,social_interaction_pc9_new
0007CA3B1C,40,13,1,4,17,0,24.43,26.58,2.15,2,11.2833333333333,1,28.2773856578204,0.054007652579963,-1.63565316243283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2857.81829592873,1.4779358305343,0.0693788753043981,-1.70544218371771,3.5114614108899,0.224764384073668,3.30753993086162,-1.75200996828174,-0.650635573159033,2.290450885489,-0.477784127473206,0.0577300295365582,2.06626857385023,-2.16470392724105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.22580128115536,-2.5409032631265,5.74790816392254,4.99312309387389,-0.893517658170484,-1.19435274514258,0.475011797444068,2.462151932096,-4.37678660429335
0007CB1E1F,47,13,1,9,18,0,28.15,27.81,-0.34,6,2.11666666666667,4,10.8492063492063,1.66330762169845,-0.731213181042831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3422.65972241613,1.11625343359032,0.0633053544809985,1.55164982623003,2.63259231795701,0.854830077031491,1.83672508790787,-1.78226008261507,3.59809208671647,1.28294128327699,0.866631530313235,-1.14929603911574,1.80369431043284,-0.518293347262893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.397842920604931,5.515278041984,4.42827824354529,-0.966347696832507,-0.687342649103686,-0.065772501610872,-3.29475020968881,1.22079790487789,-0.0676944100254248
0007CB3D9B,54,13,1,8,18,0,24.12,25.88,1.76,7,-7.65000000000001,7,0.924273793839012,1.0271780319654,-0.611104433368923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2102.63237598647,2.55003098766127,0.0938940930078428,-3.64158142968228,0.186238054942762,1.15374935171078,0.170714630541064,3.53284488066607,-1.21819178416793,3.00205929089671,2.22513495995948,1.31116051787935,1.91251718708375,-0.18807449984379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.92968786906867,-3.84899260304078,3.76554401123508,-1.88796566604572,2.62433324687061,0.332669852352286,-3.17541296941274,0.479857605430285,4.86926011674566
0007CB3F5E,55,13,1,2,18,0,25.26,26.89,1.63,5,2.33333333333333,6,1.09090909090909,0.998505123778374,-1.40717873262903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2097.02207855053,1.63301436247241,0.102616616801779,0.766392993114102,-0.203326128482338,0.389102953944172,-0.0646640601144951,2.8526731197976,-2.55739222009372,2.76275492646971,0.147763309191278,-0.838202155405363,0.00594874690449068,-1.21244792279546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.17620557126539,-4.44547272159588,2.40251992119615,-2.0561706952151,-0.585337293246128,0.0259714032817228,-2.60001503690977,-3.64152562401324,0.516685246793781
0007CB6BC3,58,13,1,1,16,0,23.81,27.71,3.9,9,-20.6666666666667,5,10.4166666666667,0.449441317790725,-2.13592130520199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2687.84997003771,1.59890767568384,0.107419877570578,5.76605944345199,-2.00328821086355,-2.89413330268793,-1.40839866658929,2.46119901662356,0.558007760720037,2.37515325263989,1.38960040520537,1.68442581876517,0.481489452259383,-2.12777905993072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.63566579189015,-2.99461072187553,1.88549041808137,-5.73982305573653,-0.83197948008764,1.41330875406325,-1.67054698546376,2.12667722693626,-1.53613074874992
0007CB2183,48,13,1,3,17,1,25.32,25.93,0.609999999999999,10,-23.9,10,-27.3095238095238,-4.80681704827332,0.915571502123747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1708.59482400045,1.48340153609421,0.0785093462127039,-4.01885605235346,1.81095835047599,-0.622824215951591,-0.415440343969148,-2.42583816670421,4.61281456241546,1.82344654593023,-0.274751632243541,-0.404124598278863,-5.13991716403219,-0.207085117249585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.81173366484936,5.49350382155592,2.22280945653387,-1.97239518573469,-0.38091641658465,-2.09515639288864,-1.43160755521801,-0.521596144600528,-0.371125091845911
0007CB2277,49,13,1,5,18,1,26.24,26.28,0.0400000000000027,4,6.2,2,14.6082251082251,0.935309176443816,-1.70631842187468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2713.40057932903,2.16329140441614,0.101502931466408,3.20773244816086,1.50568704978317,3.30900046752235,0.613819760332893,2.41851189263801,-1.76009768286614,2.73627526408814,-0.865292001237377,0.112941814118545,1.29077516345848,-1.68853541562775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.39579833720858,-1.8142029219786,4.16905647225575,0.240227416078511,2.26850036430066,0.524299344635418,-3.47856886245872,-1.38372053788233,0.698248943187926
0007F2B8A6,67,13,1,6,17,1,24.56,25.99,1.43,1,37.4666666666667,3,13.3571428571429,1.22459520339755,-1.94502712957642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2189.34836530489,1.78674806835389,0.0768886819128657,-4.57405031524627,2.07991111470306,0.223320198606187,0.746660336581463,-0.309935154719766,-0.0236764057206746,3.21370500045227,0.964581821914717,1.2458368605351,1.39593113175265,-1.79688896566455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.33197827063981,-0.325827784758276,3.9686937591346,-0.840055845471475,1.50033081553495,1.13538084126337,-1.13833345976854,1.03910605667121,1.54881578400676
0007F2945F,60,13,1,7,18,0,23.81,24.25,0.440000000000001,3,9.73333333333333,8,-25.9047619047619,-3.4892854715309,0.304694964473175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2390.87051225692,1.25596691642934,0.0779782492128132,-0.901095992605398,-0.230888206998564,-0.808834040021439,-0.334824122797337,0.00111502998239224,-1.46109218099981,2.25534347479653,-0.325723054154843,0.744869357807753,-4.14436694771374,-0.296491001926475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0408888771401535,-4.65690683611349,2.52956646341845,-1.00222205392125,-1.00918353480167,1.29484102019166,0.241989702875053,0.829309667895567,-1.06367571660572
0007CB0CDD,44,14,1,9,16,0,23.82,25.88,2.06,10,-20.4833333333333,5,7.33333333333333,1.28663936775509,-3.74437765361993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3545.8996031746,1.40509963582447,0.0702268504410471,0.231073931075434,-0.284620141591652,2.24764882425565,2.3764352173683,3.20181944142313,0.492550727063621,3.92626211989832,-1.83435595822845,2.75632279114083,0.931111598764312,-2.74744653302344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.804925864938293,-2.0148163148015,3.9778918303051,-1.50601191925455,3.75840400355406,4.50356473198667,-1.90692616967904,-3.07477462925143,-1.9169455694423
