Mouse_RFID,Group_ID,mutant,Timestamp_base1,RC,authority,hub,eigenvector_centrality,constraint,pagerank,incloseness,outcloseness,instrength,outstrength,indegree,outdegree,transitivity,summed cocitation,summed bibcoupling,summed insubcomponent,summed outsubcomponent,summed injaccard,summed outjaccard,out persistance
0007CDDBAF,10,False,3,False,0.7871440977709198,1.0,0.912064599561091,0.5105156074533808,0.15521924826373146,0.36,0.3333333333333333,94.0,115.0,3,3,0.6666666666666666,7,13,45,45,2.9206349206349205,4.498412698412698,3.0
0007CDE223,10,False,3,True,0.9838089090835191,0.7106309044223192,0.9534215290044429,0.4945006622003861,0.15958147656706748,0.375,0.2903225806451613,102.0,92.0,4,5,0.6,7,15,45,45,3.3285714285714283,4.508333333333334,3.0
0007CDEC0B,10,False,3,True,0.5396120520795779,0.7603489558963953,0.6931987880447569,0.4674742418650167,0.11630183215705335,0.3333333333333333,0.3333333333333333,64.0,83.0,4,3,0.8333333333333334,13,12,45,45,3.9952380952380953,4.498412698412698,2.0
0007CE0327,10,False,3,False,0.19797440691509194,0.19459015486733044,0.2356839968479814,0.36064864703891036,0.052746355171887575,0.375,0.47368421052631576,25.0,24.0,3,3,0.5,11,7,45,45,3.7952380952380955,2.946428571428571,2.0
0007CA3A72,11,True,3,False,0.13412282047555038,0.4239931204433073,0.17422384898347903,0.3933118841397913,0.06071245460494853,0.36,0.42857142857142855,13.0,24.0,1,3,0.0,0,3,1,45,2.45,2.2202380952380953,1.0
0007CB0B74,11,False,3,False,0.12849152116431173,0.06762916317018128,0.19387197480154256,0.42456693660307043,0.052851628165831666,0.5294117647058824,0.32142857142857145,13.0,6.0,1,1,,2,0,1,45,2.45,1.5,1.0
0007CB0DBC,11,True,3,False,0.5573881535323607,0.9992173363577053,0.7045775739238204,0.4204215790152989,0.1463756070435286,0.3,0.5,48.0,34.0,5,2,0.4,9,6,45,44,3.1904761904761902,3.783333333333333,1.0
0007CB2407,11,True,3,False,0.22385982341320318,0.926878184431489,0.21655194031975675,0.43424996332044075,0.07142019001842025,0.32142857142857145,0.2727272727272727,24.0,40.0,2,3,0.3333333333333333,3,6,45,44,2.5785714285714283,2.8380952380952382,0.0
0007F2B3FF,11,False,3,False,0.18062728969175368,0.4879469063563826,0.22851137083574352,0.41257581844165886,0.05501812239113827,0.5625,0.4090909090909091,14.0,20.0,1,2,0.3333333333333333,2,5,45,44,1.9166666666666667,2.5095238095238095,0.0
0007F2B59E,11,False,3,True,0.34557575693704273,0.9007144278379569,0.42769926437180783,0.43363943161434737,0.10737903655840629,0.5294117647058824,0.34615384615384615,32.0,40.0,3,2,0.5,7,7,45,44,2.9357142857142855,3.433333333333333,0.0
0007F2B8A2,11,True,3,False,0.47990050355300984,1.0,0.6679774399968865,0.45614153336133223,0.1341876635121515,0.25,0.36,39.0,37.0,4,3,0.6,7,7,45,44,3.1904761904761902,3.669047619047619,0.0
0007F2B9FC,11,False,3,False,0.18161874235435355,0.4879355897248232,0.18431881246645995,0.401745838903193,0.053222649260217615,0.5625,0.391304347826087,15.0,25.0,2,3,0.16666666666666666,4,7,45,44,2.8345238095238097,3.047619047619047,1.0
0007F2E37E,11,False,3,True,1.0,0.6657073992004421,1.0,0.44183780649732585,0.2161520917494235,0.21951219512195122,0.42857142857142855,77.0,42.0,4,4,0.6,7,11,45,44,3.2797619047619047,4.339285714285714,2.0
0007F2ED4,11,False,3,False,0.3284189494973,0.7116277674019225,0.33649735378654066,0.3945772692422404,0.10268055669593376,0.5294117647058824,0.34615384615384615,31.0,38.0,3,3,0.5,7,8,45,44,3.169047619047619,3.552380952380952,2.0
0007CB0A48,12,False,3,True,1.0,0.7260733078725932,1.0,0.4454062941446014,0.16455341521570233,0.2,0.20930232558139536,76.0,60.0,9,5,0.5277777777777778,25,12,45,45,4.900000000000001,4.345238095238095,3.0
0007CB0AD4,12,False,3,False,0.46355309495378866,1.0,0.5190380464508138,0.41942500901226604,0.0910511375670084,0.391304347826087,0.3103448275862069,38.0,69.0,3,6,0.6666666666666666,11,22,45,45,3.978571428571428,4.765873015873015,3.0
0007CB2ED2,12,False,3,True,0.8481115911628594,0.9222143742436918,0.8392038216283588,0.44286284356382194,0.13287861480659421,0.3103448275862069,0.20930232558139536,62.0,66.0,4,7,0.5714285714285714,13,20,45,45,4.333333333333334,4.444444444444444,6.0
0007CB321B,12,False,3,False,0.22663570436325284,0.3093580265140511,0.271855583435007,0.37645416609064886,0.04920587840900235,0.34615384615384615,0.36,17.0,23.0,2,3,1.0,10,13,45,45,3.458333333333333,3.5297619047619047,2.0
0007CB39C9,12,False,3,False,0.5928078658974736,0.3882261126559,0.5553615950376146,0.41299243619761167,0.10014105118638042,0.3103448275862069,0.3,45.0,33.0,4,3,0.6666666666666667,15,13,45,45,4.01984126984127,3.977380952380952,1.0
0007CB464C,12,True,3,False,0.6491394846121618,0.6460745599731708,0.6780394887274455,0.4410574022610538,0.12520204241373978,0.28125,0.23076923076923078,54.0,48.0,5,4,0.5333333333333333,15,14,45,45,3.929365079365079,4.1988095238095235,1.0
0007F2B770,12,False,3,False,0.551677398422939,0.2962007214807089,0.5519735203955722,0.41577312035228087,0.09105679727630328,0.2647058823529412,0.5294117647058824,40.0,24.0,3,3,0.7,12,14,45,45,3.530952380952381,4.2178571428571425,1.0
0007F2B957,12,True,3,False,0.39368329554219894,0.7705348294971599,0.46320976681011167,0.4094422576919818,0.078632407262344,0.42857142857142855,0.34615384615384615,30.0,55.0,3,3,0.6666666666666666,13,15,45,45,3.805952380952381,4.184523809523809,2.0
0007F2BA9B,12,False,3,False,0.3175699585168052,0.4116045002259808,0.40806319188454,0.41747780433674997,0.08571623232281594,0.36,0.375,30.0,27.0,3,2,0.6666666666666666,7,10,45,45,2.519047619047619,3.5805555555555553,1.0
0007F2CA05,12,False,3,False,0.46633544318485415,0.3070464415105187,0.4744337203620512,0.4337754626906296,0.0815624235401093,0.2903225806451613,0.47368421052631576,34.0,21.0,3,3,0.8,15,15,45,45,4.228571428571429,4.119047619047619,1.0
0007CB0CDD,14,False,3,False,0.0,0.05768054837294974,1.0310174810102817e-18,0.625,0.015,,0.2727272727272727,0.0,4.0,0,2,0.0,0,7,0,45,1.3666666666666667,2.666666666666666,1.0
0007CB0F67,14,False,3,False,0.0682204101736381,0.03279013577304592,0.2770805857254506,0.38517677977248443,0.05481240768585,0.2903225806451613,0.5333333333333333,3.0,3.0,2,3,0.4,3,9,45,45,2.4178571428571427,3.3952380952380956,0.0
0007CB48B4,14,False,3,False,0.04329779480645707,0.10233300015536531,0.2522558753443412,0.28375327387307775,0.08715426501534627,0.5,0.3333333333333333,5.0,4.0,4,2,0.2,8,4,45,45,3.033333333333333,2.9,1.0
0007CB6DFA,14,True,3,False,0.16100704531945997,0.01878819920890361,0.2344703957970363,0.44205235301114604,0.08753013312447601,0.5,0.4444444444444444,9.0,2.0,3,2,0.3333333333333333,5,5,45,45,2.5825396825396822,2.833333333333333,2.0
0007F29741,14,False,3,False,0.170110216688423,0.04459933220821075,0.34069681489831044,0.39209538709342745,0.12185889483885903,0.6428571428571429,0.5,8.0,2.0,5,2,0.33333333333333337,9,4,45,45,3.1349206349206344,3.1666666666666665,1.0
0007F2B88A,14,False,3,False,1.0,0.07785076026680111,1.0,0.4671367623787637,0.09876975269485538,0.36,0.5,10.0,6.0,1,2,1.0,2,3,45,45,2.0928571428571425,2.1333333333333333,0.0
0007F2C687,14,False,3,False,0.15433794397161799,0.27753317931272486,0.461911150929547,0.42631094129090147,0.15188250620046367,0.47368421052631576,0.6153846153846154,6.0,10.0,3,3,0.5,6,5,45,45,2.9726190476190473,2.8476190476190473,1.0
0007F2EEFA,14,False,3,False,0.27373459745256756,0.07605002005339898,0.6719177870213169,0.3912423678496502,0.19585661240126226,0.47368421052631576,0.42105263157894735,10.0,7.0,3,4,0.3333333333333333,4,10,45,45,2.802380952380952,3.7428571428571424,0.0
0007F2F26A,14,False,3,False,0.10131770431814094,1.0,0.7201417534279073,0.5145077711327705,0.11115253281226037,0.391304347826087,0.5333333333333333,8.0,12.0,3,3,0.4,5,6,45,45,2.888095238095238,3.038095238095238,1.0
0007F2F283,14,True,3,False,0.010222353014460254,0.15912600365518711,0.1305435373876494,0.42193264342013576,0.075982895226627,0.5,0.5,2.0,11.0,2,3,0.3333333333333333,4,7,45,45,2.519047619047619,3.038095238095238,1.0
0007CA3A72,15,True,3,False,0.127432320210111,0.26316206550394483,0.14624249703637957,0.43287928094693073,0.04008711405553963,0.5,0.5294117647058824,4.0,5.0,0,1,,0,2,0,44,1.25,1.65,1.0
0007CB0B74,15,False,3,False,0.08012010316139256,0.0500828928866056,0.07313469288859627,0.436673085075711,0.02634500034232169,0.42857142857142855,0.3333333333333333,2.0,3.0,0,1,,0,1,1,45,1.3333333333333333,1.3666666666666667,0.0
0007CB0DBC,15,True,3,True,0.189696681280203,0.9999999999999999,0.41609310791137444,0.35412391034496266,0.09236032959989572,0.47368421052631576,0.5,9.0,18.0,2,4,0.3,2,9,45,44,2.5666666666666664,3.3571428571428568,3.0
0007CB2407,15,True,3,False,0.22401218925185384,0.2072221806758801,0.2796210278282713,0.35894745217232965,0.07595415085200338,0.6428571428571429,0.36,9.0,8.0,3,2,0.3333333333333333,4,5,45,44,2.5357142857142856,3.0999999999999996,1.0
0007F2B3FF,15,False,3,False,0.18753750420635673,0.5915424046743168,0.4016836105317375,0.4194732237730123,0.10174432545049501,0.5,0.5,10.0,15.0,3,3,0.3333333333333333,5,7,45,44,2.8095238095238093,3.4452380952380954,0.0
0007F2B59E,15,False,3,False,0.4700198143751262,0.6322492780184032,0.5715688086449476,0.3952127363122112,0.1232389470606656,0.45,0.42857142857142855,16.0,15.0,4,3,0.3,8,5,45,44,3.386904761904762,3.085714285714286,1.0
0007F2B8A2,15,True,3,False,0.33643174968488276,0.3366588175743217,0.5042161131717099,0.3887441865158297,0.09598190839472728,0.5625,0.5294117647058824,11.0,9.0,2,1,0.0,4,2,45,44,2.276190476190476,2.1166666666666667,1.0
0007F2B9FC,15,False,3,False,0.47658059878382736,0.41240248137798147,0.7952741287736976,0.4085751894452952,0.15251310686936326,0.4090909090909091,0.5625,18.0,13.0,3,2,0.3333333333333333,6,4,45,44,2.7619047619047623,2.7499999999999996,1.0
0007F2E37E,15,False,3,True,1.0,0.4178586164666389,1.0,0.4379329985835987,0.18317535456959314,0.36,0.5,28.0,14.0,3,3,0.5,7,6,45,44,3.252380952380953,3.0333333333333337,3.0
0007F2E3D4,15,False,3,True,0.28198416235489304,0.8339588299635776,0.5345304925469123,0.41018573440822176,0.10859976280539528,0.391304347826087,0.47368421052631576,11.0,18.0,3,3,0.3333333333333333,4,5,45,44,2.6916666666666664,2.9952380952380953,1.0
0007CA3B1C,16,False,3,False,0.085797038756012,0.10852767365265704,0.20113731070825752,0.4162637941540136,0.04866879621114922,0.47368421052631576,0.42857142857142855,8.0,6.0,2,0,0.0,4,0,45,0,1.9285714285714288,1.5,0.0
0007CB1E1F,16,False,3,False,0.27234345660430703,1.0,0.7814906784265323,0.4388758803995303,0.15320275111763915,0.391304347826087,0.3103448275862069,29.0,44.0,3,5,0.6,8,12,45,45,3.682142857142857,3.6547619047619047,0.0
0007CB2183,16,True,3,False,0.27724457126877916,0.2687431754311744,0.3167285400766786,0.39755280542753135,0.05922152645374968,0.21951219512195122,0.5294117647058824,12.0,19.0,3,4,0.5,9,8,45,45,3.705952380952381,3.1071428571428568,2.0
0007CB2277,16,True,3,False,1.0,0.2607819912286382,0.9999999999999999,0.43358545916171143,0.16634218671768808,0.45,0.45,44.0,26.0,3,3,0.3,9,6,45,45,3.5690476190476192,2.7976190476190474,1.0
0007CB3D9B,16,False,3,False,0.14349393802619023,0.4517371277550656,0.28560352228156305,0.40000333069520744,0.0874785411340134,0.45,0.45,15.0,33.0,4,4,0.4666666666666667,8,9,45,45,3.303571428571429,3.4186507936507935,2.0
0007CB3F5E,16,False,3,False,0.5155804914944212,0.22950011838497875,0.6692969556487071,0.40377895093857463,0.12980498397146553,0.3,0.5,33.0,22.0,4,4,0.6,11,9,45,45,3.8809523809523805,3.3928571428571423,3.0
0007CB6BC3,16,False,3,False,0.17596820142841463,0.12341188383575652,0.2746657468562838,0.3839362367779451,0.07437377527128555,0.5294117647058824,0.47368421052631576,14.0,10.0,4,3,0.7,11,8,45,45,3.666666666666666,3.4690476190476187,1.0
0007F2945F,16,False,3,False,0.26034579059247837,0.2853865023945003,0.3422011402569435,0.4240243430739972,0.07757547733672876,0.6428571428571429,0.34615384615384615,17.0,21.0,3,3,0.4666666666666667,10,7,45,45,3.5535714285714284,2.994047619047619,2.0
0007F2B8A6,16,True,3,False,0.34354991360728043,0.4955966046772571,0.4270084122915277,0.3939947166652556,0.11642246515396047,0.5,0.5294117647058824,26.0,26.0,3,3,0.5,8,7,45,45,3.2261904761904763,2.9702380952380953,1.0
0007F2E455,16,True,3,False,0.2327133378211109,0.09100403344580882,0.2983916783082744,0.3975630744823024,0.08690949663232016,0.75,0.3333333333333333,19.0,10.0,3,3,0.6666666666666666,8,8,45,45,3.261904761904762,3.240873015873016,1.0
0007CB0CDD,17,False,3,False,0.2718738898729182,0.201868744784429,0.2760602205797672,0.4111559918828661,0.05128483311132208,0.2903225806451613,0.5294117647058824,6.0,7.0,2,4,0.3333333333333333,5,8,45,45,2.995238095238095,2.886904761904762,2.0
0007CB0F67,17,False,3,False,0.21517366809414035,0.23853648386833665,0.30326446821836733,0.3855557504263006,0.07173251047779115,0.47368421052631576,0.45,7.0,7.0,5,3,0.33333333333333337,11,6,45,45,3.4404761904761907,3.0845238095238092,2.0
0007CB48B4,17,False,3,False,0.4792122039109006,1.0,0.8643552452353958,0.44290507602872714,0.16789356776814668,0.47368421052631576,0.391304347826087,18.0,23.0,4,6,0.33333333333333337,8,13,45,45,3.5654761904761902,3.828174603174603,3.0
0007CB6DFA,17,True,3,False,0.3372606768839281,0.2758832149774731,0.41682792788321404,0.4001521108998682,0.0755625392916274,0.3103448275862069,0.5294117647058824,9.0,9.0,4,4,0.4,13,10,45,45,4.148809523809524,3.5119047619047614,2.0
0007F29741,17,False,3,False,0.640537210593544,0.3870988033238681,0.5991432117657838,0.4643259667229491,0.09214652437725653,0.47368421052631576,0.375,12.0,13.0,3,4,0.5333333333333333,10,13,45,45,3.7642857142857142,3.869047619047619,2.0
0007F2B88A,17,False,3,False,0.26307851874911664,0.0860606707946195,0.26258057563960546,0.5757644678192393,0.04810002459787255,0.45,0.32142857142857145,4.0,3.0,2,2,0.0,7,7,45,45,2.8285714285714283,2.8499999999999996,1.0
0007F2C687,17,False,3,False,0.5977707229895952,0.217660174970139,0.6230084371105411,0.5098898699099231,0.08767709680752334,0.47368421052631576,0.20930232558139536,10.0,7.0,3,2,0.3333333333333333,10,6,45,45,3.392063492063492,2.8309523809523807,0.0
0007F2EEFA,17,False,3,False,0.15231614458109552,0.27867705934861875,0.1631702174650607,0.45501043022235305,0.04518769152346448,0.2903225806451613,0.42857142857142855,3.0,8.0,2,3,0.6666666666666666,5,7,45,45,2.8047619047619046,2.8142857142857145,2.0
0007F2F26A,17,False,3,False,0.3504514773391661,0.7700011470685204,0.7156802009711248,0.38230183038803905,0.2114139485541524,0.42857142857142855,0.5294117647058824,11.0,15.0,4,3,0.4666666666666667,9,7,45,45,3.257936507936508,3.228174603174603,1.0
0007F2F283,17,True,3,False,0.9999999999999999,0.051397645990916264,1.0,0.6439056552877986,0.14900126349084342,0.2727272727272727,0.2903225806451613,14.0,2.0,3,1,0.6666666666666666,10,3,45,45,3.107142857142857,2.369047619047619,1.0
0007AC2B02,1,False,4,True,0.7748042650999576,0.559622313969889,0.8554925745923718,0.4530875117877021,0.1536499078613569,0.2727272727272727,0.21951219512195122,72.0,66.0,7,9,0.4722222222222222,24,26,44,45,5.75,5.200000000000001,8.0
0007CB0942,1,False,4,False,0.46524320326748364,0.14506530286258484,0.5274806141343392,0.35926758952788096,0.07378645697353214,0.32142857142857145,0.34615384615384615,35.0,13.0,3,0,1.0,20,0,45,1,4.539285714285714,1.353968253968254,0.0
0007CB44CE,1,False,4,False,0.44481443399179066,1.0,0.6935602762407334,0.4577338626268106,0.13395606946811248,0.3103448275862069,0.3,53.0,95.0,6,8,0.4722222222222222,23,25,44,45,5.684523809523808,5.066666666666666,5.0
0007CB7051,1,False,4,False,0.4755090703596927,0.5371160809981929,0.6385557794301056,0.44648159835166984,0.1536152699985521,0.34615384615384615,0.225,60.0,66.0,5,6,0.6666666666666667,19,22,44,45,4.930555555555555,4.878571428571428,2.0
0007CD6778,1,False,4,False,0.20135769997771338,0.15921312969482213,0.24529131838924667,0.40716931315573845,0.05038575204256814,0.25,0.4090909090909091,18.0,17.0,3,2,1.0,20,10,44,45,4.803571428571428,3.106349206349206,1.0
0007CD765E,1,False,4,False,0.26358424789770635,0.09529032576289458,0.298511286911058,0.3798093759774267,0.0673486402877598,0.2571428571428571,0.47368421052631576,25.0,14.0,4,2,0.8333333333333334,22,9,44,45,4.944444444444444,3.106349206349206,1.0
0007CD77C5,1,True,4,True,0.9999999999999999,0.5495945043481397,1.0,0.5079003017847901,0.17928735896923967,0.23684210526315788,0.3333333333333333,83.0,77.0,5,6,0.5714285714285714,24,19,44,45,5.898809523809525,4.386507936507936,5.0
0007CDADED,1,False,4,False,0.13142167193217652,0.2470377433821541,0.206477120649658,0.39867895265655307,0.044986482576710236,0.47368421052631576,0.32142857142857145,14.0,23.0,3,3,1.0,20,15,44,45,5.14047619047619,3.790873015873016,1.0
0007CDC443,1,False,4,False,0.26170743129752166,0.12441453127069979,0.3515064935092165,0.4061658899146084,0.0704242089395624,0.4090909090909091,0.34615384615384615,27.0,14.0,3,3,0.8333333333333334,20,13,44,45,5.158333333333332,3.403968253968254,2.0
0007CDDBAF,1,False,4,False,0.2625419523769509,0.19816956673300692,0.3371099926276922,0.38155596829920485,0.07255985288260618,0.5,0.36,26.0,28.0,3,3,1.0,18,15,44,45,4.5476190476190474,3.9226190476190474,2.0
0007CB2224,2,False,4,False,0.08659663896024149,0.057462380436831405,0.12332065699897386,0.35566145383115627,0.04584198173834912,0.24324324324324326,0.36,17.0,11.0,1,1,,2,3,45,45,1.7249999999999999,2.025,0.0
0007CB3491,2,False,4,False,0.20161559868675585,0.19430247424021216,0.23258483350958922,0.3959868572222371,0.06892750925276138,0.45,0.23076923076923078,28.0,37.0,1,2,0.3333333333333333,1,4,45,45,1.9833333333333332,2.216666666666667,1.0
0007CB4837,2,True,4,False,0.4901120595145133,0.16863787174242562,0.5202594337172067,0.4449970812262866,0.09750494183380182,0.2571428571428571,0.36,56.0,29.0,2,1,1.0,6,5,45,45,2.5047619047619047,2.7523809523809524,0.0
0007CB6AB4,2,False,4,True,0.5968391716902476,1.0,0.9537116506670795,0.5033705837069374,0.24333577240640974,0.21428571428571427,0.2727272727272727,126.0,149.0,6,6,0.33333333333333337,9,11,45,45,3.75,4.0932539682539675,5.0
0007CD5116,2,False,4,False,0.0068113749142275255,0.005515392873546347,0.008682384547842991,0.48742439846910063,0.025405657928982393,0.34615384615384615,0.2647058823529412,5.0,4.0,1,2,0.0,2,1,45,45,2.291666666666667,1.711111111111111,1.0
0007CDE223,2,False,4,False,0.1964822996279155,0.1506822746144077,0.25472350635332536,0.3952734401965107,0.07745644385216728,0.32142857142857145,0.391304347826087,34.0,25.0,4,3,0.3333333333333333,9,7,45,45,3.4535714285714283,3.5083333333333337,1.0
0007CDE4F0,2,False,4,False,0.04441804332302248,0.06434362236703448,0.04912599882074686,0.31691529850261096,0.03313585140327361,0.34615384615384615,0.4090909090909091,7.0,13.0,2,3,0.3333333333333333,6,8,45,45,3.2,3.151190476190476,1.0
0007CDEAA7,2,False,4,False,0.2897265615022006,0.2391805263601298,0.31599430035157955,0.4165102423003999,0.0688600593235491,0.34615384615384615,0.2647058823529412,35.0,46.0,3,2,0.5,8,6,45,45,3.2,3.195238095238095,0.0
0007CDEC0B,2,False,4,True,1.0,0.47513753935979414,1.0,0.43774668494611985,0.19994045998439758,0.3,0.36,118.0,96.0,3,3,0.6666666666666666,9,10,45,45,3.5380952380952384,3.8380952380952382,3.0
0007CDEEE2,2,False,4,True,0.3457599071939723,0.6574863189816772,0.5691431182699701,0.4295171618068658,0.13959132227630786,0.36,0.2571428571428571,69.0,85.0,3,3,0.5,8,9,45,45,3.394047619047619,3.6476190476190475,2.0
0007CB0942,3,False,4,False,0.0482356607809781,0.079419129705662,0.06132517591982688,0.38505074018395113,0.032850996416673696,0.3684210526315789,0.28,16.0,27.0,0,1,,0,2,0,28,1.25,1.4916666666666665,0.0
0007CD38E5,3,False,4,False,0.45766242861931156,1.0,0.635786031069858,0.7140146940159138,0.17503802554733158,0.10606060606060606,0.2916666666666667,166.0,182.0,6,3,0.6,16,10,28,28,4.517857142857142,4.4714285714285715,1.0
0007CD81D3,3,False,4,True,1.0,0.5736291056918853,1.0,0.6972581123424343,0.2378095693158267,0.21212121212121213,0.14,276.0,156.0,5,4,0.8,14,14,28,28,4.4523809523809526,4.980952380952381,4.0
0007CD86B3,3,False,4,True,0.8237126251240096,0.9219179843902942,0.924883450715539,0.862721439476873,0.2596236706508676,0.22580645161290322,0.1891891891891892,273.0,232.0,6,6,0.6,13,14,28,28,4.517857142857142,4.696428571428571,6.0
0007CDC395,3,True,4,False,0.1297266668272636,0.14868062631045323,0.1512368259668349,0.5518991581086421,0.05423567323103039,0.4375,0.21212121212121213,43.0,37.0,1,2,1.0,5,10,28,28,2.364285714285714,3.295238095238095,1.0
0007CDC91B,3,False,4,False,0.19446047650081535,0.37757467113687,0.22434317832708203,0.697545712603829,0.07433988977281868,0.20588235294117646,0.28,63.0,93.0,2,4,1.0,7,16,28,28,3.173809523809524,4.814285714285715,2.0
0007CDDBAF,3,False,4,True,0.26685828268395106,0.6540413487551262,0.354974701194951,0.6480083422895037,0.09435760460608471,0.30434782608695654,0.19444444444444445,80.0,131.0,3,3,1.0,11,14,28,28,3.742857142857143,4.771428571428572,2.0
0007CE0327,3,False,4,False,0.1528007742737248,0.5127554805548709,0.21356374757542168,0.6630377953550992,0.07174457045936675,0.2,0.25925925925925924,52.0,111.0,3,3,0.5,8,14,28,28,3.1285714285714286,4.671428571428572,2.0
0006CB224,4,False,4,False,0.21376816002878724,0.15835440542155416,0.20559650198237178,0.31640017086107525,0.04182819218868989,0.3,0.28125,31.0,24.0,0,0,,0,0,0,0,1.0,1.0,0.0
0007ABF555,4,True,4,False,0.5560325029761691,0.4154232295547458,0.5506743342200142,0.48417371928292763,0.09540756835966631,0.16981132075471697,0.23684210526315788,89.0,67.0,1,3,0.0,2,6,45,45,2.15,2.3412698412698414,0.0
0007AC2B02,4,False,4,False,0.7968588731844533,0.9999999999999999,0.8675148272096666,0.507507266925989,0.14491927489336165,0.21428571428571427,0.13043478260869565,133.0,147.0,6,5,0.5714285714285714,16,16,45,45,4.347222222222222,4.857142857142858,4.0
0007ACA781,4,False,4,True,0.8435719284894053,0.6894498590854712,0.7880357624015503,0.5360595060652777,0.12975082524258813,0.2571428571428571,0.25,132.0,101.0,6,4,0.6,18,14,45,45,4.5436507936507935,4.6726190476190474,4.0
0007CB7051,4,False,4,True,0.9999999999999999,0.9418660766029132,1.0,0.5396481121250248,0.17022580417900027,0.2,0.15789473684210525,165.0,148.0,6,6,0.7333333333333333,16,18,45,45,4.615079365079365,4.998015873015873,5.0
0007CD6778,4,False,4,False,0.5481185440401944,0.6845157614093533,0.5698880242045867,0.4702999592630499,0.10123253461335616,0.11392405063291139,0.2571428571428571,90.0,94.0,3,3,0.6,10,12,45,45,3.4289682539682538,3.826190476190476,2.0
0007CD765E,4,False,4,False,0.1061406564431469,0.16626411993939139,0.11932921710259542,0.33675610626249824,0.030445454259206174,0.4090909090909091,0.1956521739130435,16.0,19.0,3,3,0.5,11,15,45,45,3.4678571428571425,4.433333333333333,3.0
0007CDADED,4,False,4,False,0.5641460411988054,0.9754525028586712,0.6452538823578189,0.5407390435944093,0.11152743142683874,0.20454545454545456,0.17647058823529413,95.0,137.0,3,4,0.9,12,14,45,45,3.8511904761904763,4.053571428571429,1.0
0007CDC443,4,False,4,False,0.6209811900191639,0.6687393900304133,0.6291374943700018,0.493991923388864,0.10023384507461111,0.17307692307692307,0.21951219512195122,93.0,88.0,3,3,0.9,10,15,45,45,3.3976190476190475,4.533333333333333,2.0
0007CDEAA7,4,False,4,False,0.3745409408581633,0.5753224720353546,0.41494365951791223,0.45733959693256804,0.07442906976268157,0.25,0.2727272727272727,60.0,79.0,3,3,0.3333333333333333,9,10,45,45,3.2817460317460316,3.418650793650794,2.0
0007CB0942,5,False,4,False,0.5270323769827973,0.41549289184873167,0.5408674740660296,0.4782788826174732,0.07080291808383984,0.20930232558139536,0.24324324324324326,68.0,77.0,0,3,1.0,0,11,0,45,1.5333333333333334,3.095238095238095,0.0
0007CB2224,5,False,4,False,0.9999999999999999,0.8208433967926937,1.0,0.48177851053617116,0.13910428240720202,0.12162162162162163,0.12,148.0,175.0,5,8,0.4722222222222222,13,22,45,45,4.4523809523809526,4.855555555555556,8.0
0007CB3491,5,False,4,False,0.7499015682975797,1.0,0.888650896233219,0.4922277796536919,0.12819931630426704,0.16666666666666666,0.0891089108910891,127.0,196.0,5,8,0.4722222222222222,12,22,45,45,4.303571428571429,4.855555555555556,3.0
0007CB4837,5,True,4,False,0.2912464170499824,0.26482934832022004,0.33683325332594166,0.3897982681195242,0.0560099614623586,0.20930232558139536,0.1875,44.0,50.0,3,2,1.0,15,8,45,45,4.15952380952381,3.0499999999999994,1.0
0007CD72E3,5,False,4,False,0.8585317201807174,0.41361391034178124,0.8207255545238259,0.467522158885729,0.10340875085246494,0.1956521739130435,0.17307692307692307,113.0,83.0,4,1,0.8333333333333334,18,4,45,45,4.3428571428571425,2.594444444444445,0.0
0007CD77C5,5,True,4,False,0.8712473938297118,0.482464631799204,0.9656872087149347,0.49972659925849516,0.13568662359329628,0.1267605633802817,0.16666666666666666,131.0,103.0,4,2,0.8,18,4,45,45,4.6571428571428575,2.433333333333333,1.0
0007CDE223,5,False,4,True,0.8165234192549241,0.5386373196149611,0.9261831661715054,0.47474512585205886,0.13563877103824157,0.11842105263157894,0.13043478260869565,133.0,108.0,5,3,0.7333333333333333,19,9,45,45,4.791666666666667,3.431746031746032,2.0
0007CDEC0B,5,False,4,False,0.2672721451385453,0.2908541474894029,0.2752542077204693,0.41022873642466456,0.04682478241901735,0.25,0.15789473684210525,39.0,56.0,3,2,1.0,16,8,45,45,4.397619047619047,2.9999999999999996,2.0
0007CDEEE2,5,False,4,False,0.8055622384469987,0.3968840028569794,0.9416390767464625,0.5005257172001696,0.13629493694316347,0.09574468085106383,0.21428571428571427,135.0,78.0,3,3,1.0,15,11,45,45,4.45952380952381,3.441269841269841,1.0
0007CE0327,5,False,4,False,0.25383393952216454,0.23169214731588045,0.27248844477784107,0.42458174462325915,0.04802965689614892,0.25,0.23684210526315788,38.0,50.0,3,3,0.8,16,9,45,45,4.611904761904762,3.107936507936508,1.0
0007CB64B4,6,False,4,False,0.3885314786651139,1.0,0.9241589237003772,0.35286844852681637,0.3459484684211092,0.4375,0.5,18.0,21.0,7,7,0.2857142857142857,9,8,40,42,3.861111111111111,3.6666666666666665,7.0
0007CB7051,6,False,4,True,0.3292668570902965,0.6324189645797498,0.35966783298932636,0.6317425732697033,0.09426806607793331,0.30434782608695654,0.3333333333333333,6.0,9.0,3,3,0.7,11,11,40,42,4.183333333333334,4.228571428571429,2.0
0007CD5116,6,False,4,False,0.07364830410718373,3.581729554885211e-19,0.0857537732026583,1.0,0.03350897425786102,0.3333333333333333,,1.0,0.0,1,0,,6,0,42,2,2.594444444444444,1.125,0.0
