Mouse_RFID,unique_identifier,group,repetition,fur_pattern,age,mutant,weight_pre,weight_post,weight_diff,rank_by_tube,DS_by_tube,rank_by_chasing,DS_by_chasing,chasing_pc1,chasing_pc2,log10(baseline_rate_mean),cs_plus_detection_speed,cs_plus_detection_speed_intraphase_shaping,cs_plus_detection_speed_crossreversal_shaping,cs_plus_pc1,cs_plus_pc2,cs_minus_pc1,cs_minus_pc2,switching_pc1,switching_pc2,switching_pc3,switching_pc4,switching_pc5,switching_pc6,shaping_pc1,shaping_pc2,shaping_pc3,time_in_arena_average,log10(corner_to_middle_ratio_average),ratio_social_to_total_time_average,social_interaction_pc1,social_interaction_pc2,social_interaction_pc3,social_interaction_pc4,social_interaction_pc5,social_interaction_pc6,social_interaction_pc7,social_interaction_pc8,social_interaction_pc9
0007CDE223,33,5,2,4,81,0,31.39,31.64,0.25,6,-3.66439393939394,2,10.815086652478,2.07751841205367,1.97762468967194,-0.9998846342185,0.35,0.875,1.16666666666667,1.0702000390514,0.46956274634617,2.39182551443872,0.130864830026382,7.51603144723728,0.399264282028493,-1.69362075889764,-0.455389643465206,-1.24933910979989,2.53682664793934,2.75534485602244,-0.0506276444615464,-2.3927579117305,4716.58095238095,1.09412217422749,0.191237195627987,4.38252358333993,1.44278571696834,-0.893167121232411,-2.67244369731269,-0.992406244766957,0.565429459001098,-0.474364320005267,1.04338517322465,-1.77753592485027
0007CDEEE2,37,5,2,8,81,0,31.82,31.13,-0.690000000000001,4,6.94318181818182,3,4.29874686716792,2.04482987751674,1.76170933503651,-0.719064865848025,0.6,0.857142857142857,1,1.48274799654865,-0.346133970617955,2.76317778511605,0.324501949595398,2.6122488971781,-1.91270014917662,-0.118798936711299,2.81325945825372,1.57400764905656,-2.14789379918811,-1.91247792972645,-0.450311294767981,-1.02143585229691,5581.48809523809,1.22977902298538,0.144318911367296,0.67899952834924,2.68334086516415,3.83872723247187,4.38012158068296,-1.62790578054292,0.471476247708637,-0.463322198049929,4.06685360763811,-0.0784712395749608
0007CD77C5,23,5,2,10,64,1,32.59,34.18,1.59,1,28.15,4,3.73860357908345,2.2409213069853,1.28047676571934,0.707549038560713,0.3,1.2,0.833333333333333,-1.99061442066409,-0.0331229508263385,-2.04772124169609,-0.82484915034886,8.81392430070546,-2.56907971868352,7.2892659170943,-0.812888549824078,0.294201967971431,-0.218026260789352,-0.997579828399993,0.449322404287232,0.579724914970441,7560.25952380952,1.53448922709863,0.138386846760426,6.47805567130571,-0.618798279699918,0.0145019916451312,-1.92369405306518,1.06939919700385,0.0563917648034563,0.547426164678809,-0.870767731909805,-0.717682616584907
0007CB3491,9,5,2,3,62,0,32.79,32.29,-0.5,5,0.380050505050507,8,-5.91991341991342,0.555882429634567,0.446374122074164,-1.30279388632389,0.35,1,1,1.88990874473071,0.362612632643802,1.75800861583409,-1.47538277585428,5.01345554686153,-1.46326188488557,-1.42323320865609,-3.36357370367648,-1.8737026898128,-0.984466553689662,2.51288794806728,3.60650983772228,-2.33339682176978,4744.20238095238,1.34625416335847,0.130549317086268,4.67165347011665,-0.720982251752479,-0.838885139606899,-1.29722792306059,-0.983957436972124,0.273096453934147,0.268737743800233,0.189041246025838,-1.39602095187341
0007CB0942,5,5,3,1,62,0,34.51,32.81,-1.7,10,-23.1143939393939,10,-13.0331002331002,-1.61024200835073,-0.64030076192606,-1.27499432003401,0.4,1,1,3.25395772114645,-0.442126092248418,2.94143602936283,-1.71414693273936,-0.255283051624344,-1.47987473813936,1.24421940709145,0.0081382564551009,1.68376457022857,-2.43880545075219,-1.56219112017856,-0.0372345535861579,-4.01423158965331,5214.50238095238,1.58277266031746,0.0963370928422608,-0.500510068593925,-2.18208706766681,0.73767707570356,-3.06319384615953,-0.880375711977144,-1.66929099398387,-0.94261088293255,0.329552451053445,0.976263543430707
0007CD72E3,21,5,1,7,81,0,35.94,34.91,-1.03,8,-15.6166666666667,9,-7.23479853479854,1.49930081698627,1.73300237828052,-0.884962311698814,0.35,0.25,1.14285714285714,0.828548277467284,0.369325138934489,0.270366486729967,-1.15896573261381,4.37149541756955,0.555929650014915,-1.09192955907261,-1.85458828920884,-2.43120589405799,-2.1385824124344,4.34279122290398,1.11795153292108,-1.63189869676477,6103.09285714286,1.07879235191416,0.131148180528296,0.780556901546478,1.69560518430071,-1.73177210118453,-4.65326336638777,0.398041938313503,-1.51191068187872,-0.408629614079454,0.493650507478855,0.145806910615341
0007CB4837,14,5,2,5,62,1,36.62,34.64,-1.98,2,19.3166666666667,5,0.0339420520999472,-2.38724748852484,-1.27749114484018,-0.729912070316324,0.3,1.14285714285714,1.2,0.678132291843129,0.422273668897509,3.43354884095348,0.0639369257938163,14.149592137202,-3.67482091066027,4.8336958559999,-0.582547799063943,-1.35656220012371,3.54125358237812,1.10858359388603,1.41354283895102,-3.55827220784878,1718.51666666667,1.38874237973293,0.0912885835929935,-9.50308099401823,0.249629565146607,1.91061262579826,-1.11248874318341,-1.62441062627689,0.245653373548283,-1.18740424955534,-0.0917379273503079,-3.12269686011099
0007CDAD6B,27,6,2,1,91,0,27.82,28.56,0.739999999999998,9,-14.7333333333333,10,-25.5381720430107,1.55895093371867,1.96223494308642,-1.13684516973066,0.3,0.857142857142857,0.857142857142857,2.9887575576944,-0.972201721719806,0.103895508354318,-1.16655409952419,2.57478801693759,-5.21105667079418,-3.04274544188881,1.71227299877549,-0.161027017197441,2.07674249758407,-0.336279200960239,-0.435655585751215,-2.34011428842503,249.091666666667,1.27096220665928,0.0698091956330223,-3.75532061675763,-2.36357218797057,-5.13968002362776,-2.9844588223968,5.65975434668767,0.259392129106759,-2.10914907537859,-1.49962369866391,-5.6781626813899
0007CB6AB4,16,6,2,2,73,0,29.18,28.92,-0.259999999999998,5,-7.66666666666667,1,23.0112581674127,2.24687894721617,2.22963799127716,0.343816246708891,0.4,3,0.888888888888889,-0.893931228256404,0.194936999910032,0.0566876433073556,-0.180949951260657,-5.32235370449723,2.13284354055158,1.23351717309488,-2.04041666370979,1.01894569347103,1.93997456067835,1.15063321178167,-0.815964879243626,-1.3754362829079,5040.51388888889,1.50877060712186,0.0899467371327328,1.66213947061989,4.25235253578349,-2.46698530136074,0.343425775719981,1.83052384736287,3.04752531504919,2.21983517926331,0.994410695658466,0.107238837565329
0007CDE4F0,34,6,2,10,75,1,30.01,29.52,-0.490000000000002,10,-17.9,3,12.0192640692641,2.14374355381444,0.692284970039517,0.579032643191015,0.35,1,1.16666666666667,-1.34688738909365,0.0747209581904358,-1.98189850865555,0.432508148263499,-4.54823211267597,-1.38384801282796,1.22183876230895,0.36648209147017,0.0630802235285412,0.48461476717778,-2.42370143106701,0.00336851460866885,-0.582362621572362,1994.85555555555,3.21436651119189,0.11119434991116,-4.76431569222948,0.185061521559603,-2.57311445411757,-1.97915375417817,2.11051532583638,1.14783552466737,1.8038906750307,-2.66797168409653,3.52626714684451
0007CD765E,22,6,3,5,75,0,31.39,30.82,-0.57,4,-0.166666666666664,8,-14.8557922584238,-1.05549201056504,0.349849468792436,-0.939584684457433,0.45,0.9,1,2.35383568182347,-0.835639243287092,-0.038768670223254,-1.15183642958315,6.04218123855944,-4.5998890300479,-1.95280454237829,0.587176459999581,0.708694155076883,3.53085018780766,-0.598000502016299,-0.231129591462779,-2.43738888134542,103.644444444444,1.95264367774443,0.232847341337907,-4.54342700172042,-5.0355012133238,-3.25964673586912,5.82989721718627,2.96270964712835,1.89109074829883,1.1583761787575,0.877249127058795,-3.41739498138852
0007CD5116,19,6,3,3,74,0,31.61,31.88,0.27,8,-14,9,-19.0428571428571,0.0371445944857581,1.05542750432378,0.572510890345511,0.35,2,1,-1.84043093547753,0.237611718021442,1.22372851162576,3.29105539710037,-6.02576711604619,-0.683889484019965,2.48668466313779,-0.757620179930664,-0.362803413099701,0.462867682346507,-2.34296709444167,-1.07817652129417,-1.33485335129455,306.647222222222,1.92643894507654,0.130506463272128,-2.76646637270354,-5.05902183605372,0.388230915941452,2.918759376975,3.33516823102485,3.23803614473363,1.61900920114732,-0.19360836814834,-1.11655725735289
0007CD86B3,26,6,3,7,91,0,32.58,32.46,-0.119999999999997,1,31.25,7,-10.1158869395712,1.69664674040289,1.49057465140515,-0.18560630688101,0.35,1,2,-0.0418308872128536,-0.214339117814358,-0.169052478216832,-0.0909192673540402,-4.16716025761126,-2.98135395269967,-1.56969359216728,0.800105303545907,2.04458154881595,1.79683378235782,-3.81223605225809,-1.47377838210817,-1.48085195991759,2521.95555555556,1.28593601399969,0.133601129634851,-0.19794182031731,1.43406196547077,4.81993655876302,-0.594874937019421,6.19352691455494,1.53365913356545,0.719996345172985,-1.33760313372941,-0.33423823756241
0007CDC395,29,6,2,9,77,1,32.67,31.88,-0.790000000000003,2,26.8333333333333,5,5.32568366592757,2.88951471259775,0.935700604356277,0.324690954454605,0.35,0.6,0.571428571428571,-1.01822574888977,0.0598877070633006,-1.47937234061095,0.110144689936944,-5.8631855442199,-3.22017262905798,1.02946161592832,-0.731312878548323,0.796403550241307,-0.613804292768398,-1.15085921806171,-2.4701377388075,-1.80598585237162,2591.12777777778,1.93434216568373,0.108921898015236,2.50435700188201,1.76420522434439,0.466919008687342,-0.21841321907527,2.67217789632494,-1.25660004034213,3.09999369775467,-2.16823934645136,1.27747787276756
0007CB7051,17,6,3,4,74,0,33.63,33.82,0.189999999999998,3,16.75,2,19.5669570267131,2.27544622103737,0.86466143724628,0.286925749535167,0.4,1,1.14285714285714,-0.960862426740718,0.103031980425316,-2.75728167959918,0.21687422290265,-2.11927341422108,-2.07603755312614,0.157567109474688,0.766987303884317,0.594654162955689,-0.237864489303664,-0.466132497908934,-3.28463394866077,-2.28614777124181,1654.28888888889,1.43834452416473,0.131600687774539,4.88420918095788,2.33918082855445,1.75765208566274,3.04799295932047,-1.42166716788112,2.98039544279109,2.35222472966742,-2.81882623424483,-2.37859896996111
0007CDC443,30,6,3,6,73,0,34.07,33.26,-0.810000000000002,7,-11.5,6,3.91060606060606,0.191592798040476,-0.705978620730282,0.70415138248643,0.35,1.14285714285714,1.14285714285714,-1.6320985463901,-0.239678066418523,-4.1136055889097,-0.113766814638483,-7.76924778758956,-1.52756773003522,0.778259714389231,-2.06886940166855,-1.06510401516755,1.12075592526951,0.702088566932947,-2.24728748889635,-1.92862861498701,1129.13055555556,2.05140958654947,0.0904260160841553,-9.41326480917475,1.54286553307852,-2.87100410371236,-0.96262767024449,5.32378291489315,-2.14512469912952,-0.70182188041143,1.40363475040586,-1.52713170918868
0007CDADED,28,6,3,8,73,0,36.98,34.87,-2.11,6,-8.86666666666667,4,5.71893939393939,0.868864903488579,-1.25136353382623,-0.046662821951613,0.35,1,1.16666666666667,-0.472198379391076,0.293362459974377,-2.6939553891495,0.259742424588305,-4.23723388972278,-1.67374742282169,-1.9995006093211,-1.99922099355315,-2.48530806982259,0.204479747040467,2.50528365892433,1.76783569744132,0.307708831217455,1295.55555555556,3.06203371906775,0.128130360205832,-7.86681369181586,1.51509655942667,-0.0669940129957408,1.02723018179512,4.30874278277703,-0.758688879879225,0.679901155605353,0.88541683021957,-0.28257843674282
0007CE0327,38,7,3,6,85,0,29.61,28.63,-0.98,4,2.70519480519481,5,1.92857142857143,-0.0414883399772702,0.531410017356074,-0.157174592946435,0.3,0.5,0.857142857142857,-0.0914845294157914,0.1659478640714,1.04617156872665,-0.0504070995335985,0.0810051739430355,-1.71411300408884,0.121791560778093,2.86483412193466,0.669334881192356,-1.21297315878361,-3.80672471666664,2.73323646941881,-0.549791923382073,2111.89047619048,2.69001478583034,0.230339776819234,-3.77791287817882,-0.446513150931053,-3.58238680613217,3.04137854043313,1.67823533483854,-1.90187850093254,2.51711352969815,3.01708988683808,1.80077472798078
0007CDEEE2,37,7,3,8,85,0,30.45,30.25,-0.199999999999999,3,6,3,16.1037888839746,1.87031619814962,0.0551918140230605,-0.112913160121622,0.5,1.14285714285714,0.7,-0.767016580613163,-0.721735808356017,1.01181624530333,0.465984832294337,-0.621366528702881,0.368277925089042,0.407494462236085,1.09927174171703,2.21309554740536,-1.35016876267249,-1.8754634717287,2.10574254223355,-0.817459694792137,2194.07142857143,1.60083916501423,0.27789280637215,0.817372411625245,-1.99070333411481,0.806161265941627,1.8611879923721,1.63942388158291,-0.834868711335507,3.4769808266419,-0.779923378370632,1.56951729507484
0007ACA781,3,7,2,10,85,0,31.38,30.83,-0.550000000000001,8,-13.4,8,-12.6666666666667,0.298536325820147,0.30975927332343,-0.573578358643077,0.45,1,0.75,0.807672169740872,0.654082048345839,-1.59203140521647,-0.923599760699293,4.60795663572173,-1.25524728819374,-1.01376544588265,2.54249257788572,-0.145747962625872,-3.25109217506057,-1.63832461329756,1.07065685680699,2.26171534553398,3316.65952380953,1.6564738536336,0.178979567077316,-4.68133314597909,1.57131159677499,3.65588905391738,1.53817150292232,1.67369638446856,1.91108183529905,1.1681228568634,-1.6533676689531,0.755938693647188
0007ABF555,1,7,2,1,68,1,31.61,30.06,-1.55,9,-17.75,2,16.5952380952381,2.05222556297173,-1.06530299464369,-1.00788051848393,0.65,1.30769230769231,0.75,2.66415869697663,1.5258417016891,0.673475007456482,-1.21917292572732,3.01628161352041,-0.0620530538771275,-2.69426462633658,2.79860125290605,-2.82504756263628,1.71432029035008,-0.361587616818525,-0.69750469665898,1.48755583080203,1795.60476190476,1.68239711955233,0.205390410977068,2.00197068471093,3.26981076562145,-1.2487550331785,1.58177125496587,0.0470184159013908,0.441943412355369,2.26658522818637,1.97486608845729,-2.08676089398117
0007CD7FB2,24,7,2,2,70,1,33.79,33.27,-0.519999999999996,6,-8.01767676767677,10,-19.0352836522745,-1.17644694249874,-0.107975026088609,-1.35310745756071,0.5,1,0.909090909090909,3.40153853429943,0.0454164569019683,1.72534764386221,-1.64652768810531,8.69723554751914,-4.09688211431324,1.66163885066032,-2.47398763275085,0.8315039209465,0.249068146870084,1.73682270509386,0.500920471251031,-0.0830449173283447,3228.41666666667,1.97738726008926,0.185012555911603,-1.24238763560113,0.160282903049335,-3.8145686825129,-3.3757952352299,1.79412694233337,0.710721836332611,1.98983774135535,1.09259142747588,4.00659843480872
0007CD81D3,25,7,2,5,66,0,34.29,33.05,-1.24,1,39.1904761904762,1,19.1340884179759,1.69649234862648,0.767123458287288,0.10425291688464,0.3,1,2,-0.767812051416283,-0.32055600065515,0.321971072362841,0.115239980358729,-3.9106234888058,-1.70073727618647,-1.81525096367691,1.25812789184009,0.994263279312491,0.817024088177331,-2.58701441419512,1.77058201250426,1.51296478943255,2557.98095238095,1.47493528145141,0.23138691974325,3.72754462904009,1.21410105126874,-1.89123769703146,-2.72042409725215,1.908946012117,1.60381379968681,0.646045372422461,0.869793057393006,-2.32594438757278
0007CDEAA7,35,7,3,7,66,0,34.37,32.84,-1.52999999999999,10,-30.4047619047619,7,-7.60075984275069,-1.18709286418845,-0.187519364061266,-0.283474396261564,0.3,1.42857142857143,1.16666666666667,-0.815858223756108,1.64373023402225,1.20992971149628,0.0402315737145002,1.1273682721826,2.78463661149901,-0.690575957283691,1.20799495293794,1.29216509682384,-0.781670139064507,0.257076371920368,0.219640596703256,0.632840116779325,1514.27142857143,1.29543957437433,0.212893517863376,-6.32402178807153,1.5717880642105,0.852731473575627,0.10363304590839,2.09235480370324,0.764973723885464,1.07008738444225,0.974580606564803,0.178349898613286
0007CD72E3,21,7,2,3,85,0,34.39,32.72,-1.67,5,-0.406565656565657,4,5.21794871794872,2.30881561258117,-0.0742338498932124,-0.29663802648357,0.35,1,2.5,-0.476814404510311,0.00984387215982815,2.4126274962452,0.377529954416737,2.68118647794668,2.533211137119,-0.812694716912172,-1.06960776010901,-1.20188649462069,-1.31083667765109,1.90809870050507,0.490969250726501,-0.269683000847547,3109.92857142857,1.33852013268792,0.291945918218915,1.04300945420975,5.44866501969796,-1.45066863164215,-1.71876045697326,4.6499008506582,-1.73335490415004,-0.745958658115162,2.3170503028769,-1.27039050260033
0007CD38E5,18,7,2,4,66,0,34.85,34.78,-0.0700000000000003,2,31.3333333333333,6,-2.24240157249311,1.1065890794899,0.26953181470633,-0.519415538710923,0.25,0.555555555555556,1.6,0.299604516402916,0.0100108630358448,1.36851397892207,0.366022684161688,1.48411529703762,-2.62745905417392,-1.40990179603673,0.303802587532741,-2.12202558515819,-1.37346540826032,0.562271337147781,0.647866622583461,0.00450275674092474,2836.93809523809,1.3025544498108,0.234837358184629,5.34258457384935,0.774639979662773,1.14441549389241,2.60838001101671,-0.232733346399183,0.340139729877106,2.55506234855407,-0.520525939394381,-1.18195663507308
0007CB2224,6,7,3,9,68,0,35.72,35.44,-0.280000000000001,7,-9.25,9,-17.4345238095238,-2.96699053743751,-0.0793642798539456,0.0715047369641238,0.5,1.22222222222222,1,-0.351377428519726,-0.239100378036675,0.924747701971724,0.371183428545668,3.89012013382817,0.686225656400242,-0.449875287216585,0.278207707863957,1.55311665104498,-0.813231473531442,0.554110287690759,1.50782674260586,0.515453346619741,1078.50714285714,2.18058137366481,0.243941691888921,-4.2007534816479,-2.58673909206856,3.5428759602696,2.72472045906604,1.80990904348755,-0.831200070824612,2.33721559161279,-2.88342213786251,-0.574686993276806
0007CA3A3A,4,8,1,6,68,0,25.47,23.07,-2.4,10,-37,10,-35,-4.24053591619981,4.80178978250832,-0.114296991757927,0.5,1,1.57142857142857,-0.0784180646210188,1.14911104044943,0.85723246185586,0.537169646386899,-0.582697887071472,3.31641499940855,-0.173373778538632,-2.29806084809804,-0.2849560992612,0.868174362780318,3.67394057266061,-0.252611016095989,-0.522764500964558,3469.12222222222,1.24642426500249,0.201447051927961,-2.74361272923455,-1.4848379674701,-0.138200870957766,-0.983881992900666,-1.21042867273114,4.80444986098006,-2.80059005378387,0.827274418548764,2.29263868199957
0007CB30A6,8,8,1,8,72,1,30.41,30.11,-0.300000000000001,5,-1.28194444444444,9,-22.5333333333333,-5.24198446853114,2.55358760451825,0.000936764973653023,0.4,1,1,-0.353006242272166,0.280701734442263,-0.51031849356834,0.546332425212451,2.45838995805033,2.81300309011426,-0.445999576447501,0.38454942395461,-0.447381502064814,-1.45881242301371,1.306062977483,2.28341208490855,0.504107972349649,2795.94,1.08238927656013,0.151879749446221,4.04816945814703,-3.10330924315454,1.9063238469358,-0.360618586859511,-0.942242194111867,3.6836110379425,-1.50199702677535,-0.353795093227135,-0.77699151457384
0007CDEC0B,36,8,3,2,87,0,31.56,30.48,-1.08,4,3.61111111111111,2,19.0357980255039,1.9894389128268,-0.38929062410626,-0.796666824847858,0.4,1,1.14285714285714,2.20875478975835,-0.824781548478123,0.118096365954341,-1.11500153281619,-1.98173940781781,-0.880859189188256,-1.41796783421367,1.61981531331128,-2.82071285147953,0.31903293816712,-0.278255558314792,-0.135673383775743,1.88815132344811,5640.94888888889,1.18609332563767,0.204129565278024,5.05979455078417,-3.11297521216486,4.73591449403958,0.149512173145111,1.64392179529626,0.133502983675166,-1.69488274359005,-0.60580479354976,0.72494861681446
0007CB486D,15,8,1,5,71,1,31.92,30.56,-1.36,8,-12.8309523809524,4,14.7509157509158,1.6915765532035,0.301556077506457,-0.344591659763873,0.35,0.428571428571429,1.16666666666667,0.491923878689657,0.479838417450314,-1.79336384204189,-0.810960627777371,2.953355173443,-1.09658404957237,-3.31191714995167,0.270490974221654,0.289842446732515,2.56355700886208,0.0525962766483916,1.23196319738093,0.806546039930562,9815.56444444445,1.03901233367882,0.126915438609519,5.30436410213254,-1.43801789822259,3.03784626482236,-0.970562982997988,1.48108994875596,0.886556362561868,-1.89900715124721,-0.00712453568076839,0.088543920985755
0007CDDBAF,32,8,4,9,70,0,32.51,31.55,-0.959999999999997,2,22.875,5,9.57486631016043,1.78370192713897,0.792021101602939,0.985019073270313,0.65,1.1,0.769230769230769,-2.05989502752726,0.0170103303460341,-0.809165943739765,2.87712783719207,-7.64170860195083,0.745984815212791,0.600472879483407,-0.268162319301866,0.41851521479262,0.960973203092625,-0.966856071576647,-1.0728772134045,2.65039955472073,10464.9244444444,1.71307272033282,0.135646358119908,2.57467977213924,-0.0350546623315623,2.49585881656107,-0.613920343569289,1.5735681770418,-0.720677510564459,-3.41035107082591,0.990459004555,0.826055633987434
0007CD5116,19,8,2,3,69,0,32.67,32.69,0.019999999999996,9,-19.5279761904762,8,-19.3333333333333,-1.69416807881816,0.794084916185665,0.60278760528983,0.35,2.33333333333333,0.428571428571429,-2.10588093028319,-0.660528426812432,1.11230927416573,3.34320684615314,-7.40706900028408,0.759620955033681,0.310689889151033,-1.35091113135434,-0.519629537220208,1.79320860616507,-0.778108261073508,0.197816627099356,1.19288245006606,743.484444444444,3.22678293270859,0.127863393988666,-0.949409196253404,-7.18198547240863,-3.04920426770038,4.10689490245147,-1.04712937758589,0.767497490053908,-2.02421427295064,1.96486168443357,0.308005682872836
0007CD86B3,26,8,2,7,87,0,32.68,32.53,-0.149999999999999,1,30.2380952380952,6,3.0413961038961,0.953388418994005,0.18846396214903,-0.075297692652034,0.35,1.16666666666667,1.16666666666667,-0.240324089961514,-0.0624486283634775,0.220490667803969,0.341171365935263,-2.90373881330547,-2.50685463796109,-1.29269569331726,0.27553748700982,-1.48673461778921,0.965878008992678,-1.30641621722381,0.105852249717165,-0.184919723844434,6908.95555555555,1.02378325709663,0.194868174318035,6.28595045565549,-1.91365562964004,3.54917152867964,0.0997574223959178,1.49104686407865,-0.609370866175746,-2.13550200410473,-0.129758175530572,0.147567661895048
0007CDC91B,31,8,2,10,87,0,32.73,32.2,-0.529999999999994,7,-3.75,1,22.1619047619048,1.46362252373353,0.983843205731228,-0.0678821007001764,0.3,0.428571428571429,1.75,-0.428730797127991,0.208938970898452,1.44285545153968,0.592153195512833,-0.260025617021586,-1.05672950374448,-1.16058891031483,0.649030414988721,1.80626656347621,-0.927200231323815,0.506578551974896,-2.01098663379591,2.46933590694733,6514.56888888889,1.27159837679822,0.151037196628685,3.53030966818202,-0.174093736565105,0.191332689083311,1.63764369587123,0.468913527386407,2.28105173920211,-4.63240352218526,3.07336196989179,-1.20593247887576
0007CDE223,33,8,3,4,87,0,33.11,32.68,-0.43,3,21.1666666666667,3,15.1684523809524,2.65612854715945,0.987164713321885,-0.696053189077007,0.3,1,3,0.913019902894158,0.0192623869099669,-0.815523527116893,-0.990164239936296,1.13090516855498,0.61413272854931,-0.897639149005026,0.61435134144586,-1.64165653605469,0.0699919827280594,0.634086248734764,-1.36675996093326,0.633520869503065,6749.26888888889,1.08938891357544,0.179725145538398,-4.19476790111833,4.68388860917078,1.6628290296918,-1.46361011388984,1.15585904807153,1.95624607285446,-1.74710244469989,2.07943638979384,3.24612441764129
0007CB0942,5,8,4,1,68,0,34.24,34.2,-0.0399999999999991,6,-3.5,7,-6.86666666666667,-0.223153064356329,-0.609876490044717,0.320080154930777,0.15,0.833333333333333,2,-1.23072869189361,0.234088372012365,0.172976571911869,0.441516709831022,-4.73497821530781,2.29320432147657,0.685092347592165,-0.00744978104621876,0.479258558997576,0.787563632574463,-0.517048647939242,1.52412389775438,-0.124481677158118,3767.93777777778,1.70801461998418,0.129865909557365,-0.860818155034318,-3.69832063194449,-1.08790494084305,-0.497343055412209,-0.162160448144434,3.33093565557056,-3.78070249301346,1.8819596863353,1.2729098049319
0007CB40DE,11,9,1,1,71,0,25.89,24.27,-1.62,10,-24.2,8,-11.2134541703507,0.964031221624495,1.45744799577161,0.056527819039736,0.1,1.33333333333333,0.857142857142857,-1.22876625971647,0.160384271318134,2.61567906666218,0.592572691907249,1.21498249978667,5.65385908128056,-1.03423384723419,-4.14547150639096,-1.72297989962104,-0.275783800087764,5.03040845476809,2.93533765199127,0.311370717962718,7582.62051282051,1.19600554344292,0.0161939144237396,1.16892301517208,9.71275132171763,-1.50090455265173,5.45952036766442,-1.18520907343293,1.31650496487606,-2.18737753207019,-3.29520244538961,-0.691968800906723
0007CB2302,7,9,1,10,71,1,28.67,29.09,0.419999999999998,9,-20.2772727272727,10,-25.7438844680224,-5.23148442416447,2.4499233821259,-0.10367149221155,0.95,0.5,NaN,-1.14437937730396,2.43779210283627,-0.893711661855229,0.452258769443712,2.90181845245215,3.42455781127043,-0.681033686761008,-5.72613480244205,0.710029213908042,-1.59644147090527,3.66882153740657,2.88498699237848,-0.37363724284975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0007CE0327,38,9,4,6,90,0,29.14,28.76,-0.379999999999999,1,17.4690476190476,4,1.87278244631185,1.35420463653062,-0.323200583473607,-0.513063830533896,0.3,1,1.2,0.491385292303087,0.0791201433741209,0.0626043504380009,-1.1595755984989,-1.07488812271347,-1.58987869184865,0.598412157180768,0.208650570960318,0.42250808274797,-2.90877389962364,-0.680419415465107,0.60713518967875,0.401203034912227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0007CB486D,15,9,2,3,74,1,30.16,30.41,0.25,8,-14.3571428571429,2,16.3534798534799,1.6997706406131,1.50742821937894,-0.646334140813829,0.4,0.833333333333333,1,0.922165206042128,0.290356785931178,0.0224173010447183,0.291286162059394,11.6374838969761,0.856076592539306,0.848042090238689,-1.27749760572601,2.85465920793987,4.75621084225588,2.75728623327747,-2.30116931675785,2.26489701410105,3717.94871794872,1.25744324485226,0.0261993103448276,4.45507796040088,2.29023518317127,-2.41504892660221,3.96285740362971,-0.00376753110763136,0.241664292835569,-4.34485122754536,-4.76334074213184,1.44609328846093
0007CDEC0B,36,9,4,2,90,0,31.29,30.51,-0.779999999999998,4,9.19090909090909,1,17.8602750190985,1.78764329428912,-0.434172787508256,-1.79439328460732,0.4,0.888888888888889,0.888888888888889,4.1059598351191,-1.04829346997561,1.88723105418453,-1.58120333411971,3.38161732683435,-0.378462755888064,0.230686506336908,1.45693621955724,0.985938228851875,-0.851136312231987,-0.49768052073523,-2.10421390712061,-0.181866855316762,2574.34358974359,1.41072042142476,0.0309991892381827,0.909867185275234,1.58905592020169,-3.83937609568231,6.11129908521373,1.0415468582975,-0.665843605594722,-2.40830919235098,-2.8594470021158,3.25345351854568
0007CDEEE2,37,9,4,8,90,0,31.51,30.24,-1.27,3,11.7,6,0.719696969696969,2.10223390762052,1.12879963291829,-0.454583338096584,0.4,0.875,1,0.0411224580143052,-0.0518979022298191,1.7055893360257,0.177552010716967,-1.60773835717212,-1.55748222081964,-1.7151024106741,1.39766871659214,0.583601349949085,1.75654792057097,-4.04468893758284,2.96523122783198,-0.977696663034204,1832.35384615385,1.76572759826489,0.0283116294299892,-0.55457338005557,3.08971498403492,-6.48011967007834,2.15045823261674,-1.3917499629295,-4.56145591089016,-2.64307246994535,-6.0281453415054,0.760935255312594
0007CB3713,10,9,1,5,71,0,32.15,32.06,-0.0899999999999963,7,-6.97727272727273,5,1.75394088669951,0.870516940469096,-0.431780888612633,-0.214028070641838,0.6,0.8,1.4,-0.0984316464790198,1.11601589572987,-1.54355029016829,0.23639030679517,7.24992742635478,-0.931590117747865,1.40591115259025,0.851589112824051,-0.426558022380148,-1.18022864375148,-0.0560353410606228,-0.107077698658241,-1.15360453887794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0007CB2224,6,9,4,9,73,0,36.15,35.18,-0.969999999999999,2,15.3055555555556,9,-15.0488505747126,-2.36242620819643,-0.284303779736925,-0.480429242619573,0.4,1.125,1.125,0.66429874590348,-0.633865632950706,-1.47285154204123,-0.960113975723632,0.410570309495791,-1.01783914788147,2.75015275976468,-0.325615776697084,3.67948841217456,-2.17416301955794,-2.61277894402359,-0.0431931757606684,0.239693543478649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
